,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2020-11-01,108,108.0,108,108,0.9689598,4.0199327,26.0,31.0,58.89101885714286,1008.5714285714286,2,2.0,2,2,0.5717005,10.878433,26.0,31.0,58.89101885714286,1008.5714285714286,6,6.0,6,6,0.97639495,2.6148577,26.0,31.0,58.89101885714286,1008.5714285714286,0,0.0,0,0,0.0,0.0,26.0,31.0,58.89101885714286,1008.5714285714286
2020-11-08,91,91.0,91,91,0.75925434,3.3871658,26.571428571428573,31.142857142857142,59.39965214285714,1009.2857142857143,0,0.0,0,0,0.0,0.0,26.571428571428573,31.142857142857142,59.39965214285714,1009.2857142857143,3,3.0,3,3,0.6666551,1.3074288,26.571428571428573,31.142857142857142,59.39965214285714,1009.2857142857143,0,0.0,0,0,0.0,0.0,26.571428571428573,31.142857142857142,59.39965214285714,1009.2857142857143
2020-11-15,97,97.0,97,97,0.67173356,3.6104953,25.857142857142858,31.428571428571427,56.413411,1009.5714285714286,3,3.0,3,3,0.8610703,16.31765,25.857142857142858,31.428571428571427,56.413411,1009.5714285714286,2,2.0,2,2,0.264237,0.8716192,25.857142857142858,31.428571428571427,56.413411,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.857142857142858,31.428571428571427,56.413411,1009.5714285714286
2020-11-22,76,76.0,76,76,0.08378492,2.8288417,26.571428571428573,31.142857142857142,61.96717157142857,1008.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,31.142857142857142,61.96717157142857,1008.5714285714286,1,1.0,1,1,0.10916253,0.4358096,26.571428571428573,31.142857142857142,61.96717157142857,1008.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,31.142857142857142,61.96717157142857,1008.5714285714286
2020-11-29,79,79.0,79,79,0.20851292,2.9405065,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,1,1.0,1,1,0.22625603,0.4358096,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2
2020-12-06,77,77.0,77,77,0.332177,2.8660634,26.0,30.8,58.8468982,1009.2,1,1.0,1,1,0.57883745,5.4392166,26.0,30.8,58.8468982,1009.2,2,2.0,2,2,0.6386887,0.8716192,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2
2020-12-13,54,54.0,54,54,0.021180052,2.0099664,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2
2020-12-20,39,39.0,39,39,0.0015182456,1.4516424,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2
2020-12-27,34,34.0,34,34,0.009443345,1.2655344,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2,1,1.0,1,1,0.6612981,0.4358096,26.0,30.8,58.8468982,1009.2,0,0.0,0,0,0.0,0.0,26.0,30.8,58.8468982,1009.2
2021-01-03,128,128.0,128,128,1.0,4.7643647,27.0,31.333333333333332,55.589058666666666,1009.0,1,1.0,1,1,0.92788225,5.4392166,27.0,31.333333333333332,55.589058666666666,1009.0,4,4.0,4,4,0.97319305,1.7432384,27.0,31.333333333333332,55.589058666666666,1009.0,0,0.0,0,0,0.0,0.0,27.0,31.333333333333332,55.589058666666666,1009.0
2021-01-10,122,122.0,122,122,0.99999195,4.541035,26.428571428571427,31.0,61.32032685714286,1009.1428571428571,0,0.0,0,0,0.0,0.0,26.428571428571427,31.0,61.32032685714286,1009.1428571428571,3,3.0,3,3,0.77724105,1.3074288,26.428571428571427,31.0,61.32032685714286,1009.1428571428571,0,0.0,0,0,0.0,0.0,26.428571428571427,31.0,61.32032685714286,1009.1428571428571
2021-01-17,141,141.0,141,141,0.9969137,5.2482457,26.428571428571427,31.0,57.83828785714286,1008.7142857142857,2,2.0,2,2,0.8820531,10.878433,26.428571428571427,31.0,57.83828785714286,1008.7142857142857,2,2.0,2,2,0.36655644,0.8716192,26.428571428571427,31.0,57.83828785714286,1008.7142857142857,0,0.0,0,0,0.0,0.0,26.428571428571427,31.0,57.83828785714286,1008.7142857142857
2021-01-24,142,142.0,142,142,0.87310904,5.285467,25.428571428571427,30.0,66.03905528571428,1009.0,1,1.0,1,1,0.58240527,5.4392166,25.428571428571427,30.0,66.03905528571428,1009.0,7,7.0,7,7,0.9045039,3.0506673,25.428571428571427,30.0,66.03905528571428,1009.0,1,1.0,1,1,0.9632679,1.8844103,25.428571428571427,30.0,66.03905528571428,1009.0
2021-01-31,181,181.0,181,181,0.9933646,6.7371097,25.714285714285715,29.857142857142858,67.20734557142858,1008.8571428571429,2,2.0,2,2,0.6959559,10.878433,25.714285714285715,29.857142857142858,67.20734557142858,1008.8571428571429,5,5.0,5,5,0.6774341,2.179048,25.714285714285715,29.857142857142858,67.20734557142858,1008.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,29.857142857142858,67.20734557142858,1008.8571428571429
2021-02-07,191,191.0,191,191,0.9825115,7.109326,26.142857142857142,30.285714285714285,63.710819,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.142857142857142,30.285714285714285,63.710819,1009.5714285714286,6,6.0,6,6,0.6242766,2.6148577,26.142857142857142,30.285714285714285,63.710819,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.142857142857142,30.285714285714285,63.710819,1009.5714285714286
2021-02-14,227,227.0,227,227,0.99648714,8.449304,26.857142857142858,30.714285714285715,66.01514728571428,1008.1428571428571,1,1.0,1,1,0.4346837,5.4392166,26.857142857142858,30.714285714285715,66.01514728571428,1008.1428571428571,11,11.0,11,11,0.9025059,4.7939057,26.857142857142858,30.714285714285715,66.01514728571428,1008.1428571428571,0,0.0,0,0,0.0,0.0,26.857142857142858,30.714285714285715,66.01514728571428,1008.1428571428571
2021-02-21,228,228.0,228,228,0.9428983,8.486525,25.285714285714285,29.428571428571427,69.50439471428571,1009.2857142857143,3,3.0,3,3,0.8832492,16.31765,25.285714285714285,29.428571428571427,69.50439471428571,1009.2857142857143,13,13.0,13,13,0.900887,5.665525,25.285714285714285,29.428571428571427,69.50439471428571,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.285714285714285,29.428571428571427,69.50439471428571,1009.2857142857143
2021-02-28,251,251.0,251,251,0.9479994,9.342622,25.571428571428573,29.714285714285715,68.82929757142857,1008.5714285714286,3,3.0,3,3,0.8034218,16.31765,25.571428571428573,29.714285714285715,68.82929757142857,1008.5714285714286,12,12.0,12,12,0.67356414,5.2297153,25.571428571428573,29.714285714285715,68.82929757142857,1008.5714285714286,0,0.0,0,0,0.0,0.0,25.571428571428573,29.714285714285715,68.82929757142857,1008.5714285714286
2021-03-07,279,279.0,279,279,0.97954285,10.384827,25.142857142857142,29.428571428571427,70.05465771428571,1008.4285714285714,1,1.0,1,1,0.21349864,5.4392166,25.142857142857142,29.428571428571427,70.05465771428571,1008.4285714285714,24,24.0,24,24,0.9752357,10.459431,25.142857142857142,29.428571428571427,70.05465771428571,1008.4285714285714,0,0.0,0,0,0.0,0.0,25.142857142857142,29.428571428571427,70.05465771428571,1008.4285714285714
2021-03-14,242,242.0,242,242,0.37582517,9.0076275,25.714285714285715,30.142857142857142,67.61430128571428,1008.7142857142857,1,1.0,1,1,0.20690483,5.4392166,25.714285714285715,30.142857142857142,67.61430128571428,1008.7142857142857,18,18.0,18,18,0.680104,7.844573,25.714285714285715,30.142857142857142,67.61430128571428,1008.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,30.142857142857142,67.61430128571428,1008.7142857142857
2021-03-21,278,278.0,278,278,0.79472613,10.347605,24.428571428571427,29.0,69.88294585714286,1009.2857142857143,1,1.0,1,1,0.33281127,5.4392166,24.428571428571427,29.0,69.88294585714286,1009.2857142857143,23,23.0,23,23,0.7428913,10.023621,24.428571428571427,29.0,69.88294585714286,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.428571428571427,29.0,69.88294585714286,1009.2857142857143
2021-03-28,290,290.0,290,290,0.8871732,10.794264,23.571428571428573,28.428571428571427,74.60444314285714,1009.8571428571429,3,3.0,3,3,0.8364321,16.31765,23.571428571428573,28.428571428571427,74.60444314285714,1009.8571428571429,16,16.0,16,16,0.24352776,6.972954,23.571428571428573,28.428571428571427,74.60444314285714,1009.8571428571429,0,0.0,0,0,0.0,0.0,23.571428571428573,28.428571428571427,74.60444314285714,1009.8571428571429
2021-04-04,482,482.0,482,482,1.0,17.940811,25.142857142857142,30.714285714285715,64.57599657142858,1008.2857142857143,4,4.0,4,4,0.86155653,21.756866,25.142857142857142,30.714285714285715,64.57599657142858,1008.2857142857143,42,42.0,42,42,0.996391,18.304003,25.142857142857142,30.714285714285715,64.57599657142858,1008.2857142857143,2,2.0,2,2,0.9779825,3.7688205,25.142857142857142,30.714285714285715,64.57599657142858,1008.2857142857143
2021-04-11,519,519.0,519,519,1.0,19.31801,25.857142857142858,31.571428571428573,61.31920985714286,1008.4285714285714,0,0.0,0,0,0.0,0.0,25.857142857142858,31.571428571428573,61.31920985714286,1008.4285714285714,71,71.0,71,71,0.99999726,30.942482,25.857142857142858,31.571428571428573,61.31920985714286,1008.4285714285714,0,0.0,0,0,0.0,0.0,25.857142857142858,31.571428571428573,61.31920985714286,1008.4285714285714
2021-04-18,606,606.0,606,606,0.99999994,22.55629,25.0,31.0,64.16605414285713,1009.2857142857143,1,1.0,1,1,0.18502173,5.4392166,25.0,31.0,64.16605414285713,1009.2857142857143,123,123.0,123,123,1.0,53.60458,25.0,31.0,64.16605414285713,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.0,31.0,64.16605414285713,1009.2857142857143
2021-04-25,784,784.0,784,784,1.0,29.181736,24.857142857142858,29.857142857142858,69.21966185714285,1010.0,0,0.0,0,0,0.0,0.0,24.857142857142858,29.857142857142858,69.21966185714285,1010.0,209,209.0,209,209,1.0,91.084206,24.857142857142858,29.857142857142858,69.21966185714285,1010.0,0,0.0,0,0,0.0,0.0,24.857142857142858,29.857142857142858,69.21966185714285,1010.0
2021-05-02,1089,1089.0,1089,1089,1.0,40.534325,24.714285714285715,30.714285714285715,63.079314714285715,1009.0,2,2.0,2,2,0.82126373,10.878433,24.714285714285715,30.714285714285715,63.079314714285715,1009.0,152,152.0,152,152,0.9301287,66.24306,24.714285714285715,30.714285714285715,63.079314714285715,1009.0,1,1.0,1,1,0.8938019,1.8844103,24.714285714285715,30.714285714285715,63.079314714285715,1009.0
2021-05-09,1423,1423.0,1423,1423,1.0,52.96634,23.714285714285715,29.285714285714285,69.13386085714286,1011.0,4,4.0,4,4,0.94135684,21.756866,23.714285714285715,29.285714285714285,69.13386085714286,1011.0,156,156.0,156,156,0.36046568,67.9863,23.714285714285715,29.285714285714285,69.13386085714286,1011.0,0,0.0,0,0,0.0,0.0,23.714285714285715,29.285714285714285,69.13386085714286,1011.0
2021-05-16,1355,1355.0,1355,1355,1.0,50.43527,23.857142857142858,29.428571428571427,67.68076857142857,1010.1428571428571,6,6.0,6,6,0.9277595,32.6353,23.857142857142858,29.428571428571427,67.68076857142857,1010.1428571428571,156,156.0,156,156,0.32034495,67.9863,23.857142857142858,29.428571428571427,67.68076857142857,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,29.428571428571427,67.68076857142857,1010.1428571428571
2021-05-23,1454,1454.0,1454,1454,0.9994752,54.12021,25.285714285714285,30.285714285714285,64.04148757142858,1010.5714285714286,3,3.0,3,3,0.38686562,16.31765,25.285714285714285,30.285714285714285,64.04148757142858,1010.5714285714286,141,141.0,141,141,0.18837716,61.449154,25.285714285714285,30.285714285714285,64.04148757142858,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,30.285714285714285,64.04148757142858,1010.5714285714286
2021-05-30,1956,1956.0,1956,1956,1.0,72.80545,24.714285714285715,31.142857142857142,54.98000557142858,1010.1428571428571,2,2.0,2,2,0.15960938,10.878433,24.714285714285715,31.142857142857142,54.98000557142858,1010.1428571428571,102,102.0,102,102,0.0015067816,44.45258,24.714285714285715,31.142857142857142,54.98000557142858,1010.1428571428571,0,0.0,0,0,0.0,0.0,24.714285714285715,31.142857142857142,54.98000557142858,1010.1428571428571
2021-06-06,2098,2098.0,2098,2098,1.0,78.09092,25.0,31.0,55.49208057142857,1010.7142857142857,3,3.0,3,3,0.41405421,16.31765,25.0,31.0,55.49208057142857,1010.7142857142857,116,116.0,116,116,0.12612711,50.553913,25.0,31.0,55.49208057142857,1010.7142857142857,3,3.0,3,3,0.98681766,5.6532307,25.0,31.0,55.49208057142857,1010.7142857142857
2021-06-13,1767,1767.0,1767,1767,0.2120881,65.77057,25.285714285714285,30.428571428571427,61.84427214285714,1010.0,5,5.0,5,5,0.79130316,27.196083,25.285714285714285,30.428571428571427,61.84427214285714,1010.0,126,126.0,126,126,0.677225,54.91201,25.285714285714285,30.428571428571427,61.84427214285714,1010.0,0,0.0,0,0,0.0,0.0,25.285714285714285,30.428571428571427,61.84427214285714,1010.0
2021-06-20,1704,1704.0,1704,1704,0.00023143744,63.42561,25.428571428571427,29.857142857142858,62.564599428571434,1012.7142857142857,2,2.0,2,2,0.28467557,10.878433,25.428571428571427,29.857142857142858,62.564599428571434,1012.7142857142857,87,87.0,87,87,0.02604911,37.915436,25.428571428571427,29.857142857142858,62.564599428571434,1012.7142857142857,0,0.0,0,0,0.0,0.0,25.428571428571427,29.857142857142858,62.564599428571434,1012.7142857142857
2021-06-27,1445,1445.0,1445,1445,4.273415e-11,53.785213,24.857142857142858,30.571428571428573,55.02694942857143,1011.1428571428571,1,1.0,1,1,0.09601194,5.4392166,24.857142857142858,30.571428571428573,55.02694942857143,1011.1428571428571,51,51.0,51,51,2.077145e-06,22.22629,24.857142857142858,30.571428571428573,55.02694942857143,1011.1428571428571,4,4.0,4,4,0.94307065,7.537641,24.857142857142858,30.571428571428573,55.02694942857143,1011.1428571428571
2021-07-04,1363,1363.0,1363,1363,6.430693e-08,50.733044,24.714285714285715,30.428571428571427,56.451203,1012.8571428571429,2,2.0,2,2,0.39235592,10.878433,24.714285714285715,30.428571428571427,56.451203,1012.8571428571429,59,59.0,59,59,0.008997638,25.712767,24.714285714285715,30.428571428571427,56.451203,1012.8571428571429,3,3.0,3,3,0.8233991,5.6532307,24.714285714285715,30.428571428571427,56.451203,1012.8571428571429
2021-07-11,1353,1353.0,1353,1353,0.0035597538,50.360825,25.0,30.285714285714285,57.69498328571429,1012.0,1,1.0,1,1,0.30686188,5.4392166,25.0,30.285714285714285,57.69498328571429,1012.0,44,44.0,44,44,0.019754846,19.175623,25.0,30.285714285714285,57.69498328571429,1012.0,2,2.0,2,2,0.40854362,3.7688205,25.0,30.285714285714285,57.69498328571429,1012.0
2021-07-18,1151,1151.0,1151,1151,1.9775077e-06,42.842064,24.857142857142858,30.714285714285715,56.26365514285715,1012.1428571428571,2,2.0,2,2,0.61359847,10.878433,24.857142857142858,30.714285714285715,56.26365514285715,1012.1428571428571,35,35.0,35,35,0.02268506,15.253336,24.857142857142858,30.714285714285715,56.26365514285715,1012.1428571428571,5,5.0,5,5,0.78394186,9.422051,24.857142857142858,30.714285714285715,56.26365514285715,1012.1428571428571
2021-07-25,922,922.0,922,922,5.7731597e-15,34.318317,24.428571428571427,30.571428571428573,48.60070171428571,1012.8571428571429,3,3.0,3,3,0.7667901,16.31765,24.428571428571427,30.571428571428573,48.60070171428571,1012.8571428571429,18,18.0,18,18,0.0003099874,7.844573,24.428571428571427,30.571428571428573,48.60070171428571,1012.8571428571429,1,1.0,1,1,0.12468764,1.8844103,24.428571428571427,30.571428571428573,48.60070171428571,1012.8571428571429
2021-08-01,1762,1762.0,1762,1762,9.992007e-16,65.58446,24.571428571428573,31.0,51.178873,1012.7142857142857,2,2.0,2,2,0.20127091,10.878433,24.571428571428573,31.0,51.178873,1012.7142857142857,42,42.0,42,42,0.03769938,18.304003,24.571428571428573,31.0,51.178873,1012.7142857142857,7,7.0,7,7,0.5985481,13.190872,24.571428571428573,31.0,51.178873,1012.7142857142857
2021-08-08,1446,1446.0,1446,1446,0.0,53.822433,24.428571428571427,31.857142857142858,45.31149757142857,1013.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,31.857142857142858,45.31149757142857,1013.1428571428571,25,25.0,25,25,0.010414839,10.89524,24.428571428571427,31.857142857142858,45.31149757142857,1013.1428571428571,10,10.0,10,10,0.8698166,18.844103,24.428571428571427,31.857142857142858,45.31149757142857,1013.1428571428571
2021-08-15,1339,1339.0,1339,1339,1.5142776e-11,49.839725,25.428571428571427,31.142857142857142,53.57155157142857,1011.8571428571429,4,4.0,4,4,0.7057897,21.756866,25.428571428571427,31.142857142857142,53.57155157142857,1011.8571428571429,4,4.0,4,4,5.0421935e-08,1.7432384,25.428571428571427,31.142857142857142,53.57155157142857,1011.8571428571429,10,10.0,10,10,0.7895046,18.844103,25.428571428571427,31.142857142857142,53.57155157142857,1011.8571428571429
2021-08-22,1008,1008.0,1008,1008,0.0,37.519375,24.714285714285715,30.857142857142858,47.73722042857143,1010.1428571428571,2,2.0,2,2,0.5220896,10.878433,24.714285714285715,30.857142857142858,47.73722042857143,1010.1428571428571,3,3.0,3,3,8.413463e-06,1.3074288,24.714285714285715,30.857142857142858,47.73722042857143,1010.1428571428571,6,6.0,6,6,0.24277775,11.306461,24.714285714285715,30.857142857142858,47.73722042857143,1010.1428571428571
2021-08-29,889,889.0,889,889,0.0,33.090004,25.142857142857142,31.142857142857142,52.06289771428572,1009.4285714285714,4,4.0,4,4,0.7469828,21.756866,25.142857142857142,31.142857142857142,52.06289771428572,1009.4285714285714,11,11.0,11,11,0.46750978,4.7939057,25.142857142857142,31.142857142857142,52.06289771428572,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.142857142857142,31.142857142857142,52.06289771428572,1009.4285714285714
2021-09-05,782,782.0,782,782,1.0519141e-11,29.107292,25.428571428571427,31.285714285714285,50.51772685714286,1010.7142857142857,2,2.0,2,2,0.33612457,10.878433,25.428571428571427,31.285714285714285,50.51772685714286,1010.7142857142857,11,11.0,11,11,0.83653307,4.7939057,25.428571428571427,31.285714285714285,50.51772685714286,1010.7142857142857,0,0.0,0,0,0.0,0.0,25.428571428571427,31.285714285714285,50.51772685714286,1010.7142857142857
2021-09-12,802,802.0,802,802,0.0044958405,29.851725,25.428571428571427,30.714285714285715,51.77034314285714,1011.2857142857143,2,2.0,2,2,0.33018187,10.878433,25.428571428571427,30.714285714285715,51.77034314285714,1011.2857142857143,7,7.0,7,7,0.34886461,3.0506673,25.428571428571427,30.714285714285715,51.77034314285714,1011.2857142857143,6,6.0,6,6,0.9117399,11.306461,25.428571428571427,30.714285714285715,51.77034314285714,1011.2857142857143
2021-09-19,742,742.0,742,742,0.021798363,27.618427,25.571428571428573,31.857142857142858,49.80789600000001,1011.0,2,2.0,2,2,0.40086576,10.878433,25.571428571428573,31.857142857142858,49.80789600000001,1011.0,12,12.0,12,12,0.7029675,5.2297153,25.571428571428573,31.857142857142858,49.80789600000001,1011.0,0,0.0,0,0,0.0,0.0,25.571428571428573,31.857142857142858,49.80789600000001,1011.0
2021-09-26,672,672.0,672,672,0.0027456142,25.012917,25.857142857142858,31.285714285714285,53.586413,1011.2857142857143,2,2.0,2,2,0.47837013,10.878433,25.857142857142858,31.285714285714285,53.586413,1011.2857142857143,8,8.0,8,8,0.3656313,3.486477,25.857142857142858,31.285714285714285,53.586413,1011.2857142857143,2,2.0,2,2,0.39223695,3.7688205,25.857142857142858,31.285714285714285,53.586413,1011.2857142857143
2021-10-03,473,473.0,473,473,1.3933299e-13,17.605818,26.0,31.714285714285715,52.169723,1009.2857142857143,0,0.0,0,0,0.0,0.0,26.0,31.714285714285715,52.169723,1009.2857142857143,5,5.0,5,5,0.11735387,2.179048,26.0,31.714285714285715,52.169723,1009.2857142857143,0,0.0,0,0,0.0,0.0,26.0,31.714285714285715,52.169723,1009.2857142857143
2021-10-10,541,541.0,541,541,0.0022291872,20.136887,25.857142857142858,31.142857142857142,58.51816771428571,1009.0,0,0.0,0,0,0.0,0.0,25.857142857142858,31.142857142857142,58.51816771428571,1009.0,2,2.0,2,2,0.0214578,0.8716192,25.857142857142858,31.142857142857142,58.51816771428571,1009.0,4,4.0,4,4,0.90096,7.537641,25.857142857142858,31.142857142857142,58.51816771428571,1009.0
2021-10-17,559,559.0,559,559,0.53157777,20.806875,26.142857142857142,31.285714285714285,54.492420428571435,1009.4285714285714,2,2.0,2,2,0.8285958,10.878433,26.142857142857142,31.285714285714285,54.492420428571435,1009.4285714285714,2,2.0,2,2,0.09778486,0.8716192,26.142857142857142,31.285714285714285,54.492420428571435,1009.4285714285714,4,4.0,4,4,0.85565645,7.537641,26.142857142857142,31.285714285714285,54.492420428571435,1009.4285714285714
2021-10-24,448,448.0,448,448,0.0045506954,16.675278,26.571428571428573,31.428571428571427,58.78070357142857,1010.1428571428571,2,2.0,2,2,0.82859665,10.878433,26.571428571428573,31.428571428571427,58.78070357142857,1010.1428571428571,3,3.0,3,3,0.475923,1.3074288,26.571428571428573,31.428571428571427,58.78070357142857,1010.1428571428571,2,2.0,2,2,0.34789363,3.7688205,26.571428571428573,31.428571428571427,58.78070357142857,1010.1428571428571
