,casos_2611606,p_rt1_2611606,Rt_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,umid_max_2611606,pressao_min_2611606,pressao_max_2611606,precip_tot_2611606,casos_2609600,p_rt1_2609600,Rt_2609600,p_inc100k_2609600,temp_min_2609600,temp_max_2609600,umid_min_2609600,umid_max_2609600,pressao_min_2609600,pressao_max_2609600,precip_tot_2609600,temp_mean_2609600,temp_amp_2609600,umid_mean_2609600,umid_amp_2609600,pressao_mean_2609600,temp_mean_2611606,temp_amp_2611606,umid_mean_2611606,umid_amp_2611606,pressao_mean_2611606
2010-01-03,32,0.0,0.0,1.9353344,23.566655,29.759870285714282,65.69400485714286,92.452103,0.9969095142857143,0.9996107985714285,0.9793314185714286,5,0.0,0.0,1.2718924,24.916591,28.483477,72.74752028571429,87.92570071428572,0.9968695057142857,0.99943161,0.9825443057142857,26.700034000000002,3.5668860000000002,80.3366105,15.178180428571437,0.0012810521428571753,26.66326264285714,6.193215285714281,79.07305392857143,26.758098142857136,0.001350642142857128
2010-01-10,28,0.0,0.0,1.6934177,23.36196442857143,28.853036,67.72048171428571,90.82334014285713,0.9976445657142856,1.0003137628571428,0.787197148,1,0.0,0.0,0.2543785,24.849639999999997,28.13504442857143,72.02072357142858,86.33177514285714,0.99758734,1.0001020957142857,0.7184485714285714,26.492342214285713,3.2854044285714323,79.17624935714286,14.311051571428564,0.0012573778571428051,26.107500214285714,5.49107157142857,79.27191092857143,23.102858428571423,0.0013345985714285913
2010-01-17,34,0.0,0.0,2.0562928,23.713884428571426,28.708513571428572,66.97973485714286,91.02693357142857,0.9990904457142857,1.0017411285714286,0.8144357157142857,2,0.0,0.0,0.508757,25.096527142857145,28.133723857142858,71.02115571428571,85.28911514285714,0.9989792042857143,1.001528757142857,0.9025057157142857,26.6151255,3.037196714285713,78.15513542857143,14.26795942857143,0.001274776428571378,26.211199,4.994629142857146,79.00333421428572,24.047198714285713,0.001325341428571436
2010-01-24,32,0.0,0.0,1.9353344,23.133309571428573,28.117144,72.60392142857143,92.84534928571429,0.99797981,1.0007489,1.827792914285714,5,0.0,0.0,1.2718924,24.699236142857142,27.56662414285714,75.73381928571429,89.115365,0.9978442257142858,1.0005062714285715,1.736940037142857,26.13293014285714,2.8673879999999983,82.42459214285714,13.381545714285707,0.0013310228571428717,25.625226785714286,4.983834428571427,82.72463535714286,20.241427857142867,0.0013845450000000148
2010-01-31,62,0.0,0.0,3.7497106,23.832231428571426,29.36559642857143,70.36534642857143,92.96467428571428,0.9966890028571428,0.9994314357142857,1.284477142857143,6,0.0,0.0,1.526271,24.93378557142857,28.32495542857143,75.165093,89.64395571428572,0.99663264,0.9992041857142857,1.3174857214285713,26.6293705,3.3911698571428595,82.40452435714286,14.478862714285725,0.001285772857142875,26.598913928571427,5.533365000000003,81.66501035714285,22.599327857142853,0.0013712164285714645
2010-02-07,37,0.38057128,0.93324584,2.2377305,24.182691428571427,29.674028714285715,66.22938314285715,89.96803514285715,0.9978500828571428,1.0007231471428573,0.5452500157142858,2,0.1764891,0.48607287,0.508757,25.77961528571429,29.067099285714285,70.26898142857144,84.08824071428572,0.9978048342857143,1.0004787428571429,0.5119042928571428,27.42335728571429,3.2874839999999956,77.17861107142858,13.819259285714281,0.0013369542857142869,26.92836007142857,5.4913372857142875,78.09870914285715,23.738652000000002,0.0014365321428572164
2010-02-14,63,0.9400519,1.3462718,3.8101897,23.79747242857143,29.256884142857142,68.279155,92.02580771428572,0.9961351857142857,0.9989573428571428,0.8551614271428571,5,0.5713939,1.1184465,1.2718924,25.22799242857143,28.565730714285714,72.12317657142857,87.47548414285714,0.9960592828571428,0.9987371428571429,0.9009700042857143,26.896861571428573,3.337738285714284,79.79933035714285,15.352307571428568,0.001338930000000016,26.527178285714285,5.459411714285711,80.15248135714286,23.746652714285716,0.0014110785714285257
2010-02-21,84,0.99761295,1.6334584,5.0802526,24.380288285714283,29.319745571428573,69.10773257142857,91.58691157142857,0.9980158314285715,1.0007934857142857,1.0655114700000001,4,0.506787,1.0115094,1.017514,25.858455142857142,28.707397285714286,72.57227714285715,86.40700814285715,0.9978816100000001,1.0005875285714285,1.1498228614285715,27.282926214285716,2.848942142857144,79.48964264285715,13.834731000000005,0.001352959285714217,26.850016928571428,4.93945728571429,80.34732207142858,22.479179000000002,0.0013888271428570964
2010-02-28,113,0.9998987,1.7654415,6.83415,24.52068214285714,29.996800285714283,69.36435714285714,91.483175,0.9968746199999999,0.9997681514285714,0.9527542971428572,10,0.9412909,2.307966,2.5437849,25.90618471428571,29.018703,74.54323214285715,87.11412271428571,0.9968220742857143,0.99955692,0.9152085457142858,27.462443857142855,3.1125182857142875,80.82867742857144,12.570890571428563,0.0013674228571428082,27.258741214285713,5.476118142857143,80.42376607142857,22.118817857142858,0.0014467657142857582
2010-03-07,124,0.9965926,1.4576291,7.499421,23.964054428571426,31.84960057142857,55.53800628571428,89.70984228571429,0.9962273714285714,0.9996745728571429,0.03306142714285714,4,0.29675686,0.71729076,1.017514,25.995487714285712,30.604313571428573,61.26903385714286,82.21879157142858,0.9964105099999999,0.9994681185714286,0.03781285727142857,28.299900642857143,4.608825857142861,71.74391271428573,20.949757714285724,0.0015288042857143358,27.9068275,7.8855461428571445,72.62392428571428,34.171836000000006,0.0017236007142857335
2010-03-14,136,0.9720536,1.2790741,8.225171,24.204057857142857,31.982138428571428,54.16121914285714,87.81818299999999,0.9966240871428571,1.0003315714285714,0.11717000148571428,7,0.5464802,1.0633847,1.7806494,26.198486,30.576520714285714,61.31228185714286,80.56540728571429,0.9966621314285715,1.0001472714285715,0.12261285797142858,28.387503357142855,4.378034714285715,70.93884457142858,19.25312542857143,0.0017425699999999988,28.093098142857144,7.778080571428571,70.98970107142857,33.65696385714285,0.001853742142857162
