data_iniSE,casos_2605103,casos_2601607,casos_2601706,casos_2601805,casos_2602100,casos_2607109,casos_2603108,casos_2607307,casos_2607505,casos_2615805,casos_2605004,casos_2605152,casos_2600054,casos_2606705,casos_2600104,casos_2600302,casos_2601003,casos_2600401,casos_2600609,casos_2600708,casos_2600807,casos_2600906,casos_2601052,casos_2606804,casos_2601102,casos_2601201,casos_2601300,casos_2601409,casos_2601508,casos_2601904,casos_2602001,casos_2602209,casos_2602308,casos_2602407,casos_2602506,casos_2602605,casos_2602704,casos_2602803,casos_2602902,casos_2603207,casos_2603306,casos_2603405,casos_2603454,casos_2603504,casos_2603603,casos_2603702,casos_2603801,casos_2603900,casos_2603926,casos_2604007,casos_2608305,casos_2604106,casos_2604155,casos_2604205,casos_2604304,casos_2604403,casos_2604502,casos_2604601,casos_2605905,casos_2604700,casos_2604809,casos_2604908,casos_2605202,casos_2605608,casos_2605301,casos_2605400,casos_2605459,casos_2605509,casos_2605806,casos_2606002,casos_2606101,casos_2606200,casos_2606309,casos_2606408,casos_2606507,casos_2606606,casos_2607208,casos_2607406,casos_2607604,casos_2607653,casos_2607703,casos_2607752,casos_2607802,casos_2608503,casos_2607901,casos_2607950,casos_2610509,casos_2608008,casos_2608057,casos_2609105,casos_2608107,casos_2608206,casos_2608255,casos_2608404,casos_2608453,casos_2608602,casos_2608701,casos_2608800,casos_2608909,casos_2609006,casos_2609154,casos_2609204,casos_2609303,casos_2609402,casos_2609501,casos_2609600,casos_2609709,casos_2609808,casos_2610004,casos_2610103,casos_2610202,casos_2610301,casos_2613107,casos_2610608,casos_2611408,casos_2610707,casos_2610806,casos_2610905,casos_2611200,casos_2611309,casos_2611507,casos_2611606,casos_2611705,casos_2611804,casos_2612406,casos_2611903,casos_2612000,casos_2612109,casos_2612307,casos_2612471,casos_2612505,casos_2612703,casos_2612802,casos_2612901,casos_2614857,casos_2613008,casos_2613206,casos_2613305,casos_2613404,casos_2614808,casos_2613602,casos_2615904,casos_2613701,casos_2613800,casos_2614204,casos_2615607,casos_2614402,casos_2614501,casos_2614600,casos_2614709,casos_2615003,casos_2615102,casos_2615300,casos_2615409,casos_2615508,casos_2615706,casos_2616001,casos_2616100,casos_2616183,casos_2616209,casos_2616308,casos_2616407,casos_2616506,casos_2612455,casos_2608750,casos_2609907,casos_2600203,casos_2600500,casos_2603009,casos_2605707,casos_2606903,casos_2607000,casos_2612554,casos_2612604,casos_2610400,casos_2611002,casos_2611101,casos_2613503,casos_2613909,casos_2614006,casos_2614105,casos_2615201,casos_2611533,casos_2612208,casos_2614303
2017-01-22,1,0,11,0,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,5,0,1,0,0,1,0,0,0,0,11,0,1,8,2,0,0,8,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,1,0,9,0,1,1,0,0,0,0,37,0,3,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,12,0,0,0,0,0,0,0,1,1,5,1,3,0,0,0,43,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,,2,0
2017-01-29,1,0,4,0,11,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,10,1,0,7,0,0,0,4,0,0,0,0,0,0,10,0,12,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,9,0,13,0,1,1,0,6,0,0,0,1,0,0,1,28,0,4,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,1,16,0,0,0,0,0,0,0,1,0,14,0,3,0,0,0,59,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,,0,0
2017-02-05,0,0,9,0,4,0,0,0,3,0,0,0,3,0,1,0,2,0,0,0,4,0,0,4,1,0,0,0,0,2,1,0,0,0,0,7,0,3,11,0,0,0,9,0,0,0,0,0,0,4,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,4,0,13,0,2,0,0,1,0,0,0,0,1,0,0,28,0,2,0,0,0,3,0,0,0,0,0,0,0,6,0,1,0,0,1,0,13,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,71,0,0,0,0,0,0,0,0,13,0,0,0,0,1,4,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,,3,0
2017-02-12,0,0,15,0,8,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,2,11,3,0,1,5,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,9,0,9,0,0,3,0,6,0,4,1,0,1,0,1,38,0,2,0,0,0,2,0,0,0,1,0,0,1,11,1,0,0,0,4,0,10,0,0,0,0,0,0,0,1,1,6,2,0,0,0,0,83,0,0,0,0,0,0,0,0,14,0,0,0,0,1,6,0,0,0,2,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,,0,0
2017-02-19,0,0,12,0,4,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,2,1,0,0,0,0,6,0,1,14,2,0,0,14,0,0,0,0,0,0,2,0,20,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,10,0,12,0,0,0,0,5,0,2,0,0,0,0,0,23,0,1,1,0,0,1,0,0,0,0,0,0,1,11,1,0,0,0,0,0,11,0,0,1,0,0,1,3,0,0,10,1,0,0,0,0,48,0,0,0,1,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0
2017-02-26,0,0,13,0,6,0,0,1,3,0,0,1,2,0,2,0,0,0,0,1,2,0,0,1,1,0,0,0,0,3,2,1,2,0,0,6,0,3,5,3,1,0,4,0,0,1,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,10,0,3,1,0,9,0,0,0,0,0,0,1,25,0,0,0,0,0,2,0,0,0,1,0,0,0,9,1,0,0,0,0,0,17,0,0,0,0,0,0,9,9,0,11,2,2,0,0,0,56,0,0,0,1,0,0,0,0,8,0,1,0,0,0,3,0,0,0,2,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,,1,0
2017-03-05,0,0,18,0,2,4,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,2,0,1,0,0,7,0,1,22,1,0,1,5,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,5,0,0,0,0,5,0,2,1,0,0,1,0,34,1,1,1,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,4,0,19,0,0,0,0,0,0,11,19,0,8,1,0,0,0,0,91,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,,4,0
2017-03-12,0,0,12,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,2,0,0,1,0,1,0,1,4,0,1,19,11,1,0,7,0,0,0,0,2,0,2,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,10,0,15,0,1,0,0,4,1,1,2,0,0,0,1,28,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,3,2,19,0,0,0,0,0,0,9,16,0,10,2,0,0,0,1,67,0,0,6,1,0,1,0,0,10,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,1,0,0,1,0,0,0,5,2,1,0,5,1,,2,0
2017-03-19,0,0,21,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,1,2,2,0,0,0,0,1,1,0,1,0,4,0,2,19,2,0,1,16,0,0,2,0,0,0,2,0,18,0,0,0,0,0,2,0,0,1,0,1,0,0,6,0,1,0,17,2,14,3,1,0,1,2,0,0,0,1,1,0,0,38,0,0,7,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,1,1,27,0,0,0,0,0,0,14,15,0,14,1,5,0,0,3,77,0,0,3,2,0,0,1,0,18,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,5,2,,5,0
2017-03-26,0,0,13,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,6,0,2,27,3,0,0,18,0,0,0,0,1,0,1,0,23,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,15,0,6,0,7,0,0,3,0,0,2,2,0,0,0,43,1,0,7,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,0,0,28,0,0,0,0,0,0,5,11,0,9,2,3,0,1,2,70,0,0,4,0,0,0,3,0,17,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8,1,,0,1
2017-04-02,0,0,10,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,0,8,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,16,1,1,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,2,0,3,0,1,0,1,0,0,1,39,2,1,11,0,0,1,0,0,0,1,1,0,7,16,1,0,0,0,0,0,11,0,0,0,0,0,0,2,12,0,7,2,2,0,0,2,76,0,0,1,1,0,0,0,1,20,0,0,0,0,0,17,0,0,0,6,0,1,0,0,1,0,1,0,2,0,0,2,1,0,0,2,1,0,2,0,3,0,4,1,9,0,1,1,0,0,0,3,0,0,0,8,2,1,0,0,0,,2,3
2017-04-09,0,0,30,0,0,0,0,0,2,0,0,1,4,2,0,0,2,0,0,0,7,0,1,1,1,3,0,1,0,0,3,0,0,0,0,5,0,0,22,11,0,0,4,0,0,0,0,0,0,2,0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,8,0,1,3,0,2,0,0,3,0,0,0,0,27,0,2,8,0,1,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,2,0,0,0,0,44,0,0,4,1,0,1,0,0,15,0,5,0,0,4,13,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,4,1,0,0,8,1,,0,2
2017-04-16,0,0,16,0,0,0,0,0,0,2,0,1,1,0,1,0,5,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,2,16,1,0,1,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,26,0,1,0,1,5,0,4,0,0,0,0,0,0,0,25,1,1,11,0,4,3,0,0,0,0,0,0,9,6,0,0,0,0,0,0,14,0,0,0,0,0,0,10,3,0,8,3,0,2,0,0,88,1,0,4,0,0,0,0,0,19,0,6,0,0,6,22,0,0,0,7,0,2,0,0,0,0,0,0,2,0,0,2,95,1,0,2,2,0,3,0,0,0,3,1,3,0,1,0,0,0,0,2,0,0,0,4,1,0,0,6,0,,2,1
2017-04-23,0,0,22,0,0,0,0,1,4,0,0,0,1,3,1,0,13,1,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,17,8,1,0,5,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,18,0,2,1,7,1,1,3,0,0,0,0,1,0,0,18,4,3,5,0,2,3,0,0,0,1,0,0,12,6,0,0,0,0,0,0,22,0,0,0,1,1,0,34,13,0,1,2,1,1,0,0,47,0,1,6,0,0,0,0,0,16,0,2,0,1,1,17,0,0,0,1,0,1,1,1,0,0,1,0,4,0,0,3,5,0,1,0,0,0,5,1,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,4,0
2017-04-30,1,0,0,0,0,0,1,0,2,2,0,0,2,0,1,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,0,0,19,0,4,16,9,2,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,55,0,2,0,6,6,0,4,0,0,0,2,0,0,0,41,7,1,7,0,1,1,0,1,0,0,1,0,57,5,0,1,0,0,0,2,17,0,0,1,0,1,0,23,1,0,9,0,2,6,0,0,63,0,0,7,0,0,0,1,0,28,0,1,0,0,2,10,1,0,0,1,0,2,3,0,0,0,3,0,4,1,0,1,4,0,0,1,1,0,2,0,3,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,,8,1
2017-05-07,0,0,5,0,0,0,0,0,2,0,0,0,4,0,0,0,6,0,0,0,13,0,0,0,0,1,0,0,0,1,3,0,0,1,0,3,0,2,21,0,6,0,12,0,0,0,0,0,0,3,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,33,0,7,0,0,6,0,3,0,1,0,0,0,0,0,28,1,0,15,0,1,0,0,0,0,0,0,0,70,5,0,0,0,0,1,0,12,0,0,0,0,0,1,33,2,0,12,2,7,3,0,1,67,0,1,12,0,0,0,2,0,29,0,5,0,0,1,30,0,0,0,1,0,1,0,0,2,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5,4,0,0,0,0,,2,0
2017-05-14,0,0,52,0,1,0,0,1,4,0,0,0,1,1,0,0,3,0,0,1,14,0,0,0,1,5,1,0,0,0,1,1,0,0,0,39,0,1,18,9,11,0,10,0,0,0,1,0,0,18,0,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,0,2,1,0,8,0,6,1,2,0,0,0,0,0,45,6,0,5,0,4,1,0,1,0,0,0,0,76,11,0,1,0,0,0,0,24,1,0,0,0,0,1,36,0,0,10,0,6,3,0,0,64,0,0,24,1,0,0,0,0,28,0,2,0,0,7,24,2,0,0,1,0,0,5,0,1,1,4,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0,0,0,2,0,,1,0
2017-05-21,0,0,23,0,1,0,1,0,5,0,0,0,2,1,2,0,0,0,0,1,15,0,0,3,0,2,0,0,0,3,0,0,0,0,0,46,0,2,16,0,5,0,5,0,0,2,0,1,0,19,1,23,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,29,1,7,2,1,4,0,2,0,0,0,0,0,0,0,35,1,0,3,0,7,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,13,0,0,0,0,0,3,30,0,0,7,1,2,5,1,0,47,0,1,23,0,0,0,0,0,13,0,0,0,0,1,11,0,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,1,0
2017-05-28,0,0,33,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,5,3,0,1,1,0,52,1,1,22,4,3,1,5,0,0,0,1,0,0,5,0,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0,4,2,1,2,0,4,0,1,0,1,0,0,0,28,2,4,4,0,0,2,0,0,0,0,1,0,79,4,0,0,0,0,1,0,12,0,0,0,0,0,2,30,0,0,8,3,2,2,0,0,50,0,0,16,0,0,0,0,1,19,0,1,0,0,6,7,1,0,1,1,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,0
2017-06-04,1,0,4,0,0,0,1,0,1,0,1,2,4,0,2,1,2,2,0,0,10,0,0,3,1,6,1,0,0,6,2,0,0,1,0,44,0,0,22,6,1,0,14,2,0,2,0,0,0,16,0,22,0,0,0,0,7,2,0,0,0,0,1,0,0,2,0,0,0,49,0,5,1,0,0,0,2,0,1,0,0,0,0,0,31,2,1,11,0,2,1,0,1,0,0,0,0,150,22,1,0,0,0,1,0,19,1,0,1,1,0,1,18,1,0,15,1,4,0,0,0,70,0,4,6,0,0,0,0,0,21,0,1,0,0,2,7,1,0,0,0,0,3,0,0,0,0,10,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,,3,0
2017-06-11,1,0,20,0,0,0,1,0,0,0,0,1,3,1,0,0,0,3,0,1,9,0,0,3,0,2,0,2,0,5,0,3,1,1,0,33,1,1,20,17,4,0,9,0,0,0,0,0,0,5,1,39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0,5,2,3,0,0,3,0,0,0,0,0,0,0,26,1,1,7,0,0,1,2,0,1,1,0,0,110,3,0,0,0,0,1,0,14,0,0,0,2,0,2,20,2,0,8,0,3,0,0,0,56,0,0,3,0,0,0,0,0,13,0,1,0,0,9,7,2,0,0,0,0,1,1,1,1,0,5,0,2,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,,0,0
2017-06-18,0,0,15,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,5,0,0,1,0,7,1,0,0,1,0,0,1,1,0,35,1,0,30,7,4,0,8,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,29,0,1,0,0,3,0,4,0,0,0,0,0,0,0,29,0,1,18,0,3,0,0,2,0,0,0,0,42,10,0,0,1,1,0,0,25,0,0,0,0,2,0,12,1,0,13,0,3,0,0,0,48,0,0,2,0,0,0,3,0,20,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,7,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,1,0
2017-06-25,0,1,2,0,1,0,2,0,0,0,0,0,5,3,3,0,0,0,0,0,7,1,1,4,0,4,0,0,0,1,0,5,0,2,0,20,0,0,16,11,5,1,5,0,0,0,0,0,0,16,0,26,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,27,0,4,2,0,0,0,5,0,0,1,0,0,0,0,44,0,0,4,0,0,2,0,0,0,0,0,1,28,2,0,0,0,0,1,0,44,0,0,0,0,3,0,11,0,0,11,0,4,0,0,0,44,0,1,0,0,0,0,1,0,18,1,0,0,0,3,4,1,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,2,0
2017-07-02,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,8,0,0,1,2,5,8,0,0,2,1,1,2,0,0,35,0,2,22,2,0,0,4,0,0,0,1,0,0,6,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,3,1,2,0,0,3,0,1,0,0,0,0,0,25,2,1,4,1,0,0,0,1,0,0,0,0,29,6,0,0,1,0,1,0,62,0,0,1,0,0,1,8,0,0,18,0,4,0,0,0,31,0,0,0,0,0,0,0,0,17,1,0,0,0,3,4,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,4,0
2017-07-09,0,0,17,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,7,0,0,1,1,2,0,0,0,0,1,1,2,0,0,35,0,1,30,15,0,0,1,0,0,0,0,0,0,11,0,23,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,0,3,1,2,0,0,4,0,0,0,0,0,0,0,35,1,1,4,0,0,1,0,0,0,0,0,1,24,0,0,0,0,0,5,0,41,0,0,0,0,0,1,9,0,0,22,2,3,1,0,0,34,0,0,1,0,0,0,0,0,19,1,0,0,0,2,4,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,6,0,2,0,1,0,5,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,,10,0
2017-07-16,0,0,6,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,0,2,0,1,0,31,0,0,26,0,0,0,4,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,15,0,3,0,1,1,0,0,0,0,0,0,0,1,0,34,0,0,1,0,3,2,0,0,0,0,0,0,26,1,0,0,0,0,4,0,25,0,0,2,0,1,1,9,1,0,16,0,2,0,0,0,36,0,0,0,0,0,0,0,0,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,1,0
2017-07-23,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,1,0,1,0,0,31,0,2,12,1,0,0,4,0,0,0,0,1,0,1,1,14,1,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,9,0,3,0,1,0,0,4,0,0,0,0,0,0,0,38,2,0,6,0,1,1,0,0,0,0,0,0,26,0,0,0,0,0,5,0,21,0,0,0,0,2,0,10,1,0,12,0,8,0,0,0,29,0,0,0,0,0,0,0,0,5,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,4,0
2017-07-30,0,0,8,0,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,3,0,0,0,1,0,2,0,2,1,0,1,25,0,1,26,1,0,0,2,0,0,0,0,0,0,11,0,10,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,6,0,1,0,1,2,0,1,0,1,0,0,0,0,1,48,4,0,8,0,1,3,0,0,0,1,0,0,23,1,0,0,0,0,2,0,34,0,0,1,0,1,0,13,0,0,18,0,3,0,0,0,68,0,1,0,1,0,0,0,0,20,1,0,0,0,2,2,1,0,1,1,0,0,1,1,0,0,9,0,2,1,0,0,0,0,1,0,1,0,7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,,3,0
2017-08-06,0,0,6,0,2,0,2,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,2,0,0,0,0,0,3,1,1,0,0,0,37,0,1,24,2,0,0,4,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,49,0,0,5,0,1,3,0,0,0,1,0,1,8,4,0,0,0,0,2,1,28,0,0,0,0,1,0,22,1,0,13,0,8,0,0,0,53,0,0,1,0,0,0,1,0,24,2,0,0,0,3,3,0,0,0,2,0,1,0,0,0,0,5,0,2,0,0,1,0,0,1,2,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,2,0
2017-08-13,0,0,5,0,0,2,1,0,0,0,0,0,0,0,2,1,0,3,0,0,7,0,0,8,0,0,0,0,0,3,1,1,0,0,0,15,0,1,26,0,0,0,3,0,0,0,1,0,0,4,0,26,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,53,2,1,4,0,0,3,0,1,0,0,0,0,5,2,0,0,1,0,2,0,41,0,0,7,0,2,0,22,0,0,11,0,5,0,0,0,37,0,0,0,0,0,0,0,0,22,2,0,1,0,3,1,1,0,0,0,0,3,1,0,0,0,9,0,2,0,0,0,1,0,0,0,0,0,5,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,,1,0
2017-08-20,1,0,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,3,0,2,0,0,0,19,1,2,24,0,0,0,3,0,0,0,0,0,0,5,0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,4,0,1,0,0,5,0,0,0,1,0,0,0,41,0,0,5,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,40,0,0,0,0,2,0,16,0,0,7,1,5,0,0,0,43,0,0,1,0,0,0,0,1,18,2,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,1,0,,0,1
2017-08-27,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,6,0,0,4,0,0,1,0,0,1,1,0,0,0,0,11,0,0,22,0,1,0,3,0,0,0,0,0,0,4,0,12,7,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,4,12,0,1,0,0,2,0,3,0,0,0,0,0,0,0,33,3,3,1,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,27,1,0,2,0,0,2,14,0,0,7,0,2,0,0,0,30,0,0,0,0,0,0,0,0,21,1,1,0,0,4,2,0,0,1,0,0,1,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,,1,0
2017-09-03,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,2,2,0,0,11,0,2,18,0,0,0,1,0,0,0,0,0,0,1,0,15,6,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,9,0,2,0,1,0,0,1,0,0,0,0,0,1,0,15,0,1,2,0,1,2,0,0,0,0,1,0,0,3,0,0,3,0,0,0,23,3,0,3,0,0,0,10,0,0,15,0,2,0,0,0,26,0,0,0,0,0,0,0,0,21,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,,2,0
