data_iniSE,casos_2307007,casos_2300200,casos_2300309,casos_2300408,casos_2300754,casos_2303808,casos_2301505,casos_2300101,casos_2300150,casos_2300507,casos_2300606,casos_2300705,casos_2300903,casos_2301000,casos_2301109,casos_2303907,casos_2301257,casos_2301307,casos_2301406,casos_2301802,casos_2301901,casos_2303931,casos_2301950,casos_2302008,casos_2302057,casos_2302107,casos_2304251,casos_2302305,casos_2302503,casos_2302909,casos_2303105,casos_2303402,casos_2303659,casos_2303709,casos_2303956,casos_2304004,casos_2304202,casos_2304236,casos_2304277,casos_2304285,casos_2304301,casos_2304350,casos_2304459,casos_2313401,casos_2304509,casos_2304608,casos_2304657,casos_2304806,casos_2304905,casos_2304954,casos_2305001,casos_2305100,casos_2305233,casos_2306207,casos_2305332,casos_2305357,casos_2305654,casos_2305704,casos_2306256,casos_2306306,casos_2306553,casos_2306702,casos_2307106,casos_2307205,casos_2307254,casos_2307304,casos_2307601,casos_2308005,casos_2308104,casos_2308203,casos_2308302,casos_2308351,casos_2308401,casos_2308807,casos_2308906,casos_2309003,casos_2309201,casos_2309300,casos_2309607,casos_2309706,casos_2309805,casos_2309904,casos_2310001,casos_2310100,casos_2310209,casos_2310258,casos_2310407,casos_2310605,casos_2310704,casos_2310852,casos_2310902,casos_2310951,casos_2311108,casos_2311207
2015-03-22,5,2,4,3,4,0,3,7,1,19,0,0,2,122,21,8,0,0,1,0,52,4,1,9,6,15,0,0,22,23,2,0,4,232,2,1,20,4,0,33,1,3,0,6,1,2,0,0,5,0,9,1,103,2,0,10,4,10,14,0,11,1,25,0,5,82,9,0,47,1,1,3,1,0,4,28,4,11,15,18,18,0,8,10,33,2,1,0,8,8,19,44,12,0
2015-03-29,8,2,5,3,5,0,4,10,2,44,0,0,0,65,32,5,0,0,0,1,42,1,0,36,6,30,0,3,35,19,3,0,1,221,2,4,23,6,0,39,3,1,0,3,2,3,1,0,3,0,8,3,68,1,1,10,9,4,25,2,4,1,13,1,4,86,2,3,50,0,3,3,2,0,0,35,4,11,9,18,11,0,5,6,17,3,6,1,20,14,31,47,18,0
2015-04-05,15,8,1,3,8,0,4,17,1,42,0,0,2,192,47,17,0,3,8,0,85,0,6,43,6,39,1,2,33,32,2,1,0,225,0,9,54,10,0,17,4,1,0,13,3,4,0,0,3,0,2,5,159,5,2,13,5,5,41,0,0,1,30,1,14,160,7,6,66,2,7,0,5,0,0,33,10,19,18,28,23,0,10,2,18,5,11,0,36,17,31,30,20,0
2015-04-12,12,1,5,4,13,0,0,11,0,43,2,0,1,40,55,21,0,0,6,0,79,0,4,22,8,14,0,1,48,28,2,1,1,330,1,11,52,10,0,31,6,1,0,17,12,3,2,0,5,0,5,4,101,6,4,24,7,7,32,0,5,0,43,1,10,190,8,11,69,2,7,0,11,0,4,58,3,20,5,16,15,2,1,2,17,7,7,1,20,30,48,11,28,1
2015-04-19,7,11,6,3,8,0,0,12,2,43,0,0,0,11,34,10,0,0,0,1,59,1,9,15,9,13,1,4,62,26,3,1,3,273,1,14,38,7,0,26,5,0,0,12,11,1,4,0,9,1,14,8,166,3,2,7,4,4,45,0,0,1,42,2,1,217,12,4,66,2,3,0,18,1,0,50,4,10,7,19,10,1,0,7,19,6,7,2,21,43,66,12,33,0
2015-04-26,14,8,2,2,12,0,0,8,1,33,0,0,0,25,18,2,0,0,7,2,34,1,8,13,6,9,3,1,66,38,2,1,0,245,2,7,42,9,0,16,3,0,0,8,4,4,3,0,6,1,3,2,100,2,4,10,3,7,37,0,1,1,40,4,5,102,21,5,28,3,9,1,8,0,0,38,5,19,8,13,17,2,3,5,15,7,4,0,5,18,62,3,30,0
2015-05-03,2,6,3,1,3,1,0,4,2,70,0,0,0,71,13,2,0,0,8,0,19,0,2,31,11,15,1,2,68,14,3,2,2,270,2,4,50,7,0,26,6,2,0,16,5,2,4,0,3,0,9,3,142,2,2,9,1,2,29,0,3,0,52,1,3,48,20,9,57,4,15,3,5,0,0,40,1,25,19,19,8,0,6,8,24,9,7,0,10,21,56,3,14,0
2015-05-10,3,7,4,0,6,4,0,7,3,116,0,0,0,40,20,0,2,0,9,0,7,1,2,25,15,14,0,6,85,12,2,0,5,250,2,2,56,5,0,43,7,1,0,25,5,10,1,0,0,0,9,1,103,1,2,7,2,2,24,3,7,1,72,5,3,43,26,7,24,7,22,0,3,1,0,51,3,31,33,18,4,2,7,7,17,10,4,2,6,15,37,1,42,0
2015-05-17,1,3,5,0,5,0,2,6,3,75,1,0,1,44,19,1,1,0,2,0,10,6,10,23,14,5,2,4,77,36,4,0,3,303,2,5,76,7,0,21,16,1,1,23,5,4,2,0,3,0,18,0,109,0,2,3,1,9,17,0,5,4,44,14,2,32,26,15,32,8,26,2,1,0,0,55,4,20,50,27,5,1,4,6,41,7,11,0,8,15,59,2,78,0
2015-05-24,6,15,7,0,2,0,2,10,12,69,0,0,0,51,12,0,0,2,3,4,5,3,4,20,22,9,0,2,62,21,3,0,4,252,3,4,64,6,0,8,14,1,0,27,5,3,0,0,2,1,11,1,56,1,3,1,3,11,13,1,11,5,14,10,4,19,11,26,30,2,8,1,2,1,1,44,1,14,41,23,2,1,8,3,37,2,16,2,5,11,45,1,50,1
2015-05-31,1,7,16,2,3,0,1,7,7,69,1,0,1,45,19,1,1,0,0,5,6,6,12,19,15,13,1,0,60,12,1,0,1,212,2,1,55,14,0,8,13,2,0,79,2,2,1,0,0,1,12,0,20,1,1,2,1,15,13,0,5,0,20,9,2,27,34,20,22,2,18,1,10,0,1,48,0,26,10,12,13,1,5,2,9,4,5,3,11,12,51,7,58,0
2015-06-07,0,13,3,3,3,0,0,8,7,51,0,0,0,52,24,0,2,1,2,0,3,2,12,19,13,7,0,2,78,4,3,0,5,217,5,6,73,5,0,7,9,0,0,75,8,2,1,0,0,0,13,2,27,3,0,2,4,7,5,5,22,1,23,11,5,16,33,46,38,13,30,1,1,0,0,34,0,17,12,15,10,1,11,2,21,3,8,3,10,18,29,7,43,0
2015-06-14,1,16,4,1,1,0,0,3,4,61,0,0,0,36,14,0,1,2,2,0,4,1,16,6,15,16,0,5,74,1,5,0,2,173,4,8,65,7,0,2,13,2,0,106,15,3,0,0,1,2,23,0,25,2,0,1,2,1,7,2,9,2,40,12,3,16,12,69,31,5,22,3,1,0,2,25,2,15,19,8,8,0,6,0,25,6,11,1,5,24,40,6,36,0
2015-06-21,0,10,7,1,1,0,0,2,6,39,0,0,0,25,12,0,2,0,1,0,1,2,3,23,20,15,0,0,40,3,6,0,3,139,12,6,20,1,0,4,11,1,0,107,5,0,0,0,0,4,6,0,24,0,0,0,4,8,2,0,20,2,15,2,5,13,11,39,12,23,12,3,0,0,0,20,0,5,9,12,4,0,19,1,9,9,5,0,3,15,39,1,23,1
2015-06-28,1,11,8,0,0,0,1,0,1,27,0,0,0,19,6,0,0,0,0,1,3,0,6,7,16,10,0,1,75,3,4,0,1,140,9,5,16,3,0,9,15,1,0,83,10,0,0,0,1,1,14,1,5,0,0,1,4,4,3,2,18,1,8,2,6,7,16,65,20,33,21,0,0,0,0,10,0,7,9,15,0,0,6,2,11,16,6,0,0,6,46,0,25,0
2015-07-05,3,14,6,0,2,0,1,0,4,24,0,0,0,18,5,0,0,4,0,0,0,2,4,0,23,12,0,0,43,4,11,0,2,82,3,2,24,1,0,1,8,0,0,107,2,1,0,0,0,2,8,1,8,1,0,4,2,4,0,1,32,2,8,3,3,3,22,17,10,25,23,1,0,0,0,14,0,8,7,11,3,1,7,0,1,5,2,0,3,12,24,1,28,0
2015-07-12,1,7,4,0,2,0,0,0,0,11,0,0,2,29,5,0,0,1,0,0,1,1,4,0,12,4,1,2,21,2,17,0,2,66,5,4,8,2,0,1,7,0,1,80,5,0,0,0,0,0,6,1,1,0,0,0,4,1,3,0,73,1,9,1,5,5,6,21,5,30,37,3,0,0,1,18,2,7,3,16,2,0,4,1,1,2,1,1,1,2,12,1,13,0
2015-07-19,0,9,5,1,1,0,1,0,1,12,0,0,0,21,5,0,1,1,0,0,0,1,6,0,8,2,0,0,16,1,7,0,0,64,3,4,16,0,0,1,7,0,0,52,7,0,0,0,1,1,2,0,18,4,0,4,0,3,2,0,51,2,7,3,20,2,7,11,4,23,37,0,0,0,1,7,2,2,4,5,4,1,5,0,3,4,4,4,3,5,17,2,10,0
2015-07-26,0,1,2,0,0,0,0,1,0,10,0,0,0,17,7,0,0,3,0,0,1,1,2,0,22,15,3,0,16,0,6,0,0,41,3,2,10,2,0,1,6,0,0,53,6,0,0,0,1,0,4,1,84,1,0,2,2,2,0,0,30,2,4,3,25,2,8,5,9,21,8,5,0,0,1,12,0,1,0,16,6,0,8,0,2,7,0,2,0,4,5,0,5,0
2015-08-02,0,4,3,0,1,0,0,0,0,8,0,0,0,25,4,0,0,2,0,0,0,1,5,0,21,3,4,1,16,1,4,0,0,38,4,3,13,0,0,1,6,1,0,57,2,0,0,0,1,0,1,5,30,0,0,0,1,0,1,0,24,2,0,4,5,4,4,7,8,23,7,19,0,0,0,11,0,1,1,12,2,0,9,0,1,3,1,2,0,2,3,0,5,0
2015-08-09,2,8,2,0,1,0,0,0,0,2,0,0,0,17,8,0,1,0,0,0,0,0,2,0,17,6,1,0,10,0,6,1,0,36,1,1,8,0,0,3,5,1,0,50,4,0,0,0,3,0,8,0,32,0,0,0,2,3,1,0,17,0,1,4,23,5,7,3,3,19,0,32,0,0,0,8,0,2,0,24,5,0,9,0,1,9,0,2,1,3,6,0,3,2
2015-08-16,3,5,1,0,5,0,1,0,0,5,0,0,0,18,4,0,0,0,0,0,0,0,0,0,9,5,1,0,7,0,6,1,0,5,0,1,7,1,0,3,3,3,0,48,2,0,0,0,0,0,4,1,24,0,0,0,1,0,2,0,29,0,1,1,16,1,13,3,7,8,0,38,0,0,0,1,0,1,3,12,1,0,4,0,1,5,0,0,2,2,5,0,2,0
2015-08-23,0,6,1,0,0,0,1,0,0,0,0,0,0,8,2,0,1,2,0,0,1,0,1,0,7,7,2,1,5,0,8,0,0,39,2,0,7,1,0,0,2,2,0,21,0,0,0,0,0,0,2,1,3,0,0,1,2,1,0,0,20,0,0,1,19,2,2,4,1,8,3,60,0,0,0,6,0,1,0,7,2,0,1,0,1,3,0,0,2,0,8,0,1,0
2015-08-30,0,2,0,0,0,0,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,3,0,2,4,0,1,10,0,1,0,0,34,0,0,4,2,0,0,11,0,0,29,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,11,0,0,1,7,1,2,4,3,9,3,52,0,0,0,4,0,2,1,23,7,0,1,0,0,2,0,1,2,0,3,0,0,0
2015-09-06,0,1,3,0,1,0,0,0,0,1,0,0,0,8,5,0,0,1,0,0,0,0,0,0,9,0,1,0,13,0,2,0,0,21,1,1,1,1,0,0,8,2,0,40,0,0,0,0,0,0,3,0,10,0,0,0,2,0,1,0,15,0,0,2,12,2,6,2,3,4,2,36,0,0,0,2,0,1,0,6,2,0,6,1,0,2,2,1,1,1,2,0,1,0
2015-09-13,1,0,2,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,1,0,0,0,0,1,0,0,1,9,0,1,0,0,20,1,0,1,1,0,0,0,2,0,28,0,0,0,0,1,0,4,0,15,0,0,0,1,0,0,0,5,1,0,2,8,1,7,1,3,6,1,28,0,0,0,5,0,0,2,2,3,0,3,0,0,2,0,6,0,1,0,0,0,0
2015-09-20,8,0,1,0,0,0,0,0,1,0,0,0,0,1,11,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,3,0,1,15,0,0,2,0,0,0,4,1,0,29,0,0,0,0,4,0,1,0,21,0,0,0,0,0,2,0,0,0,0,1,9,0,1,1,6,3,3,19,0,0,0,0,0,1,0,1,3,0,3,0,1,1,0,1,1,0,1,0,0,0
2015-09-27,8,1,3,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,11,1,3,4,0,0,1,4,8,0,42,0,1,0,0,0,0,4,0,10,1,0,1,1,0,0,0,2,0,1,0,10,1,2,1,1,2,0,21,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0
2015-10-04,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,7,1,1,1,0,0,2,5,2,0,32,0,0,0,0,0,0,8,0,21,0,0,2,2,0,0,0,0,1,0,0,10,1,1,0,2,1,0,9,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,4,0,1,0,0,1,0
2015-10-11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,14,0,0,6,0,0,0,3,1,0,14,0,0,0,0,2,0,9,0,14,0,0,0,1,0,0,0,1,0,0,0,3,2,0,1,2,0,0,6,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0
2015-10-18,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,6,3,0,12,0,0,0,0,0,0,4,0,6,0,0,0,1,1,1,0,1,0,0,0,3,1,1,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0
2015-10-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,1,0,0,0,5,5,0,15,0,0,0,0,0,0,7,1,7,0,0,1,0,1,0,0,2,1,0,0,2,2,1,0,0,1,0,7,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2015-11-01,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,17,0,0,5,0,0,0,1,7,0,7,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-11-08,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,11,0,0,0,0,2,1,1,0,1,0,0,0,0,10,0,2,4,0,0,0,3,2,0,8,0,0,0,0,0,0,4,0,10,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-11-15,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,12,0,0,0,0,1,2,0,1,1,0,0,0,0,11,1,0,12,0,0,1,1,16,0,7,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-11-22,2,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,20,0,0,1,0,0,1,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,16,0,24,0,0,0,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,4,0,0,0,2,0,0,1,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0
2015-11-29,0,0,1,0,0,2,1,0,1,1,0,0,0,20,2,0,0,0,1,6,1,1,0,0,1,3,0,0,1,0,0,0,0,16,0,1,3,0,0,0,3,26,0,15,0,0,0,0,0,0,2,0,7,2,0,0,0,2,2,0,0,0,0,0,0,4,1,0,4,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-12-06,2,0,1,0,0,3,0,0,0,0,0,0,0,17,3,0,1,0,0,6,0,0,0,3,4,6,0,0,1,0,0,0,0,15,0,0,0,0,0,3,0,33,0,9,0,0,0,0,0,0,14,0,16,0,0,1,1,3,1,0,0,0,0,0,1,3,1,6,1,0,0,1,0,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0
2015-12-13,0,0,0,0,0,2,0,0,0,3,0,0,0,16,0,0,0,0,0,5,1,0,1,0,0,6,0,0,1,0,0,0,0,13,1,1,9,0,0,0,3,18,0,5,0,0,0,0,2,1,4,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0
2015-12-20,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,8,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0
2015-12-27,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,7,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,4,2,1,2,0,0,0,0,0,0,0,0,0,16,3,0,1,0,1,7,2,0,0,0,1,3,1,1,4,0,2,0,0,19,2,0,10,1,0,0,2,28,0,1,0,0,0,0,0,0,5,1,13,2,0,0,1,2,0,0,0,1,0,0,2,22,0,1,3,1,0,0,1,0,0,1,0,11,2,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-01-10,4,2,1,1,1,1,2,0,0,1,0,0,1,16,0,1,0,0,0,7,3,0,0,0,1,6,0,0,2,1,0,0,0,13,0,1,9,0,0,2,1,24,2,2,2,0,0,0,2,0,8,1,13,0,0,0,2,0,2,0,0,0,1,0,1,21,4,0,3,1,1,0,0,1,0,1,0,6,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-01-17,3,2,1,2,3,0,1,3,0,1,0,1,0,30,2,2,1,0,0,17,3,0,1,1,1,8,0,1,4,3,1,1,0,32,0,5,8,1,0,0,2,23,0,6,2,0,0,0,0,0,5,2,26,1,0,3,0,0,2,0,0,1,2,1,0,45,0,1,2,0,1,0,1,0,0,0,0,4,0,3,8,0,1,0,1,2,0,1,0,5,0,0,0,1
2016-01-24,5,1,0,2,0,1,0,1,2,0,0,0,0,31,8,0,0,1,1,2,0,0,1,2,7,6,0,0,2,0,0,0,0,36,2,11,9,1,0,0,2,33,1,6,0,0,0,0,1,1,7,1,14,0,0,1,1,0,1,1,0,0,4,2,0,68,4,2,8,0,1,0,0,0,0,0,0,4,1,2,11,0,0,0,0,0,2,1,0,3,0,0,0,2
2016-01-31,3,1,1,1,0,2,0,2,0,2,0,0,0,36,4,0,0,1,1,3,2,0,0,1,23,5,0,0,4,2,0,0,0,48,0,12,24,0,1,4,4,24,0,3,2,1,0,0,0,1,0,0,17,2,1,5,0,2,2,1,3,0,4,0,2,13,2,5,1,2,4,1,0,1,0,3,0,14,0,16,11,0,0,0,2,3,1,2,4,7,0,0,2,4
2016-02-07,5,2,1,0,2,1,0,2,0,2,0,0,2,14,3,1,0,2,0,8,4,0,2,0,24,13,0,2,10,0,1,0,0,56,1,11,8,0,0,3,5,15,0,3,3,0,0,0,1,2,3,1,19,1,0,1,0,3,0,1,2,0,3,13,0,14,5,2,7,0,6,1,2,0,0,1,0,3,4,12,19,1,3,0,1,0,5,3,3,6,2,0,3,49
2016-02-14,3,0,2,2,2,2,3,1,1,2,0,1,8,31,4,7,1,4,0,15,2,0,4,1,36,7,1,1,12,3,1,0,0,93,1,20,20,1,0,3,1,22,0,6,0,0,0,0,0,5,1,3,21,3,0,7,0,5,1,2,2,2,7,9,0,21,3,4,5,0,10,1,2,0,0,3,0,0,6,12,11,1,1,0,0,0,2,1,0,4,5,2,1,34
2016-02-21,7,0,1,1,0,1,2,1,0,4,0,1,14,42,5,7,0,14,0,13,8,0,1,0,41,14,2,2,17,4,2,0,0,105,0,33,26,1,0,9,3,26,0,3,0,1,0,0,1,0,0,3,5,0,0,6,1,5,2,1,7,0,3,2,1,16,5,3,8,0,3,1,1,1,0,2,1,4,4,9,16,2,9,0,1,0,3,2,2,8,3,0,1,36
2016-02-28,20,2,2,2,3,0,3,0,0,6,1,2,17,38,18,4,0,15,1,10,7,0,2,0,61,9,0,5,15,5,0,0,1,81,1,27,25,1,0,8,2,9,0,5,3,0,1,0,2,0,2,4,36,1,0,11,0,8,5,1,4,1,7,3,1,23,3,6,11,0,5,0,0,0,0,2,0,8,4,8,10,0,4,0,2,1,2,5,1,7,2,0,1,39
2016-03-06,11,1,2,1,3,1,3,2,0,2,1,1,12,47,5,8,0,19,1,11,4,0,0,1,72,2,2,3,8,14,1,0,0,50,1,17,37,0,0,7,2,8,0,11,0,0,2,0,1,1,3,4,32,1,0,10,0,11,6,0,0,0,1,1,6,15,6,3,9,1,13,0,0,1,0,2,0,5,2,3,4,1,1,0,3,0,4,2,0,10,2,2,1,19
2016-03-13,12,1,1,1,1,0,0,1,0,10,1,0,9,39,7,6,0,18,0,8,11,0,3,1,53,12,1,5,11,24,1,1,0,82,0,12,56,0,0,5,6,6,0,7,0,0,1,0,2,0,1,4,30,2,0,9,0,11,1,0,2,0,1,2,2,19,4,3,7,3,13,0,1,0,1,2,0,22,4,7,8,0,2,0,1,2,0,5,1,9,3,1,1,7
2016-03-20,7,0,3,0,2,1,2,2,0,2,0,0,39,41,10,1,0,10,0,2,13,0,0,2,39,13,0,2,7,113,3,1,0,88,1,8,62,0,0,8,2,1,0,10,0,0,1,0,0,0,0,2,23,1,0,10,0,7,0,0,1,1,3,1,10,45,8,1,9,0,3,1,3,3,0,4,5,43,1,7,5,0,0,0,2,1,0,0,1,7,4,1,1,0
2016-03-27,4,9,2,1,3,1,0,3,0,3,6,1,9,39,10,6,0,14,1,8,17,0,0,6,27,8,1,3,19,94,2,0,0,87,2,6,66,2,0,5,3,13,0,5,2,0,0,0,0,0,1,2,16,1,0,7,0,4,7,1,0,0,6,1,8,37,8,5,3,0,5,0,4,0,1,3,0,234,3,7,3,1,0,0,2,8,2,3,4,10,3,1,0,0
2016-04-03,1,16,1,0,2,3,1,3,0,3,5,1,4,36,3,17,3,10,0,2,21,2,3,0,36,18,2,3,19,98,6,0,0,120,2,8,90,1,1,8,3,14,0,7,4,0,0,0,3,2,5,0,18,4,0,2,0,4,7,0,1,0,4,2,19,45,5,2,1,1,5,0,6,0,1,1,0,194,4,5,10,1,0,0,0,0,1,14,12,6,1,0,15,1
2016-04-10,2,1,2,1,2,3,0,9,5,2,3,4,4,58,11,17,10,16,0,3,24,1,1,1,21,6,0,4,29,115,7,0,2,188,2,10,141,3,0,4,3,37,1,3,0,0,0,0,4,0,3,7,11,1,1,6,1,6,6,2,2,1,20,8,9,55,8,2,6,0,9,0,7,0,0,3,0,153,1,5,4,3,1,0,2,0,3,12,44,4,2,3,6,0
2016-04-17,1,8,2,3,1,1,0,0,6,2,4,2,6,73,11,4,15,9,6,6,27,2,4,8,19,35,1,4,35,49,8,0,4,165,3,2,129,3,0,10,3,40,0,1,3,1,2,0,3,0,1,3,8,2,1,2,0,8,1,1,0,1,4,7,13,63,4,1,4,1,8,1,40,2,0,3,0,237,2,5,3,1,0,0,1,1,0,5,28,1,1,2,10,0
2016-04-24,7,4,3,1,3,3,0,1,60,1,7,0,3,81,12,17,18,5,3,1,33,1,3,2,11,29,1,4,29,28,7,0,4,207,3,6,77,1,0,10,6,22,4,1,12,0,0,0,3,2,0,0,16,2,5,3,1,9,7,4,1,1,3,3,6,44,15,5,21,0,5,2,15,0,2,4,1,181,3,6,6,3,0,0,1,1,1,5,20,4,5,2,7,0
2016-05-01,4,10,6,1,2,4,1,4,22,3,4,0,2,81,17,15,43,12,3,2,15,0,3,3,10,30,3,1,28,13,2,0,11,215,9,2,42,0,0,10,5,8,1,7,3,7,5,0,2,0,1,3,10,3,10,3,1,13,1,2,0,2,4,3,12,44,20,1,6,2,3,1,17,1,1,6,0,68,1,13,2,4,0,1,5,1,0,11,14,8,8,2,10,0
2016-05-08,5,9,15,0,1,9,0,3,16,0,1,0,1,50,22,6,29,4,0,0,13,0,4,6,3,40,7,5,23,4,8,0,10,207,10,1,46,3,1,5,12,8,0,4,8,3,12,0,4,0,0,4,14,2,7,7,0,12,2,10,0,1,3,4,15,67,9,4,6,2,7,3,21,0,1,3,0,8,4,12,4,0,2,1,0,0,0,12,11,3,14,2,5,0
2016-05-15,2,1,13,0,1,7,0,2,25,1,0,0,3,84,23,5,25,0,1,2,16,0,6,7,7,16,5,5,14,1,7,0,16,274,2,6,19,2,0,4,9,3,0,1,4,4,8,0,3,0,0,4,12,6,4,3,2,10,4,9,0,4,2,3,3,52,8,4,9,1,6,2,12,0,0,6,0,1,2,3,2,0,1,1,1,1,0,11,12,6,6,1,1,0
2016-05-22,0,8,8,0,2,5,0,2,14,2,1,2,1,63,23,5,19,1,0,3,14,1,10,1,3,9,1,4,13,1,1,0,3,281,4,6,9,0,0,3,6,2,0,1,3,2,10,0,1,0,0,3,25,1,0,1,0,13,0,2,5,1,0,0,0,60,1,6,6,0,4,6,8,0,0,5,0,0,0,14,3,2,0,4,0,0,1,7,4,2,18,1,2,0
2016-05-29,0,11,6,1,3,2,0,2,17,0,8,3,1,55,20,3,23,2,0,0,19,1,14,0,1,2,8,10,9,0,0,0,0,247,4,5,22,0,0,5,2,1,0,9,9,0,18,0,0,16,2,7,61,0,2,2,0,17,1,5,16,5,2,1,24,26,5,2,8,3,1,3,1,0,1,7,0,0,2,7,3,5,1,1,1,1,1,5,19,1,8,2,1,0
2016-06-05,3,3,10,1,0,1,0,1,12,0,4,5,0,31,21,3,20,1,0,1,9,0,28,0,1,6,3,4,11,0,1,0,0,233,7,2,7,0,0,1,5,3,0,19,10,0,20,0,1,26,1,9,65,6,1,2,0,13,2,15,2,5,0,0,14,26,6,9,7,2,2,5,2,0,1,8,0,0,4,4,3,7,2,1,1,3,1,13,15,3,14,4,2,0
2016-06-12,3,3,4,0,2,0,0,0,6,1,2,1,0,30,32,0,9,0,0,1,8,1,66,0,3,11,1,5,10,0,1,0,0,243,6,14,11,2,0,4,7,0,0,13,0,0,8,0,5,16,4,9,61,0,3,3,0,6,1,12,3,10,1,0,13,19,6,38,11,2,2,5,6,0,2,2,0,0,8,9,2,4,5,0,2,0,1,19,15,3,19,1,2,0
2016-06-19,4,2,3,0,0,1,0,1,2,0,0,1,0,35,33,0,7,0,0,2,11,1,30,0,3,4,2,3,4,0,3,0,0,201,2,19,14,0,0,0,6,0,1,8,6,0,0,0,4,9,1,3,35,5,0,1,0,6,0,13,3,16,0,0,2,3,3,93,4,2,0,13,2,0,0,0,0,5,0,3,2,8,3,0,2,0,1,3,6,2,19,0,0,0
2016-06-26,4,0,4,1,5,0,0,1,0,0,0,4,0,39,32,0,7,0,0,0,6,1,46,0,9,7,2,1,11,0,1,0,0,205,1,12,5,1,0,4,6,0,0,7,3,0,0,0,1,14,1,1,35,1,1,0,0,4,1,2,3,38,2,1,0,5,5,82,6,0,0,13,0,0,0,3,0,2,7,6,7,6,9,0,0,0,0,0,4,0,14,0,0,0
2016-07-03,2,0,1,0,2,0,0,1,0,1,0,2,0,24,29,0,3,1,0,0,1,0,37,0,3,2,1,6,4,0,0,0,0,187,3,4,1,0,0,3,5,0,0,4,1,0,0,0,0,10,2,1,40,1,1,1,0,14,2,3,1,30,3,0,0,1,3,17,1,1,0,6,4,0,0,2,0,0,9,4,2,3,13,0,0,0,0,1,4,2,15,0,0,0
