geocode,name_muni,name_region,code_region,name_macro,code_macro,state
3528601,Manduri,Vale do Jurumirim,35061,RRAS9,3518,SP
3526704,Leme,Araras,35101,RRAS14,3529,SP
3527009,Lindóia,Circuito das Águas,35074,RRAS15,3528,SP
2410108,Poço Branco,João Câmara,24003,Macrorregião I,2402,RN
3540754,Potim,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3527256,Lourdes,Consórcios do DRS II,35023,RRAS12,3531,SP
3527306,Louveira,Jundiaí,35073,RRAS16,3527,SP
3527504,Lucianópolis,Bauru,35062,RRAS9,3518,SP
3527603,Luís Antônio,Aquífero Guarani,35132,RRAS13,3530,SP
3527702,Luiziânia,Consórcios do DRS II,35023,RRAS12,3531,SP
3528700,Marabá Paulista,Extremo Oeste Paulista,35114,RRAS11,3532,SP
3528809,Maracaí,Assis,35092,RRAS10,3533,SP
3528007,Macatuba,Bauru,35062,RRAS9,3518,SP
3528106,Macaubal,Votuporanga,35157,RRAS12,3531,SP
3528205,Macedônia,Fernandópolis,35154,RRAS12,3531,SP
3528403,Mairinque,Sorocaba,35163,RRAS8,3519,SP
2915353,Itaguaçu da Bahia,Irecê,29010,Centro - Norte,2918,BA
2915403,Itaju do Colônia,Itabuna,29012,Sul,2910,BA
2915601,Itamaraju,Teixeira de Freitas,29026,Extremo Sul,2916,BA
2915809,Itambé,Itapetinga,29013,Sudoeste,2911,BA
3528908,Mariápolis,Adamantina,35091,RRAS10,3533,SP
3529104,Marinópolis,Jales,35153,RRAS12,3531,SP
3529401,Mauá,Grande ABC,35015,RRAS1,3534,SP
3529609,Meridiano,Fernandópolis,35154,RRAS12,3531,SP
2916807,Itarantim,Itapetinga,29013,Sudoeste,2911,BA
2917003,Itiúba,Senhor do Bonfim,29024,Norte,2913,BA
2917201,Ituaçu,Brumado,29003,Sudoeste,2911,BA
3530300,Mirassol,São José do Rio Preto,35155,RRAS12,3531,SP
3530409,Mirassolândia,São José do Rio Preto,35155,RRAS12,3531,SP
3530904,Mombuca,Piracicaba,35103,RRAS14,3529,SP
3531001,Monções,Votuporanga,35157,RRAS12,3531,SP
3531100,Mongaguá,Baixada Santista,35041,RRAS7,3520,SP
2917359,Jaborandi,Santa Maria da Vitória,29021,Oeste,2912,BA
2917409,Jacaraci,Guanambi,29007,Sudoeste,2911,BA
2917508,Jacobina,Jacobina,29014,Centro - Norte,2918,BA
2917607,Jaguaquara,Jequié,29015,Sul,2910,BA
2917706,Jaguarari,Senhor do Bonfim,29024,Norte,2913,BA
2917805,Jaguaripe,Santo Antônio de Jesus,29022,Leste,2915,BA
2917904,Jandaíra,Alagoinhas,29001,Nordeste,2914,BA
3531209,Monte Alegre do Sul,Circuito das Águas,35074,RRAS15,3528,SP
3531308,Monte Alto,Horizonte Verde,35131,RRAS13,3530,SP
3531506,Monte Azul Paulista,Sul - Barretos,35052,RRAS13,3530,SP
3531605,Monte Castelo,Alta Paulista,35111,RRAS11,3532,SP
2918555,Jussari,Itabuna,29012,Sul,2910,BA
2918605,Jussiape,Brumado,29003,Sudoeste,2911,BA
2918753,Lagoa Real,Guanambi,29007,Sudoeste,2911,BA
2918803,Laje,Santo Antônio de Jesus,29022,Leste,2915,BA
2918902,Lajedão,Teixeira de Freitas,29026,Extremo Sul,2916,BA
4212650,Pescaria Brava,Laguna,42016,Sul,4210,SC
3531803,Monte Mor,RM de Campinas,35072,RRAS15,3528,SP
3532868,Nova Castilho,Central do DRS II,35021,RRAS12,3531,SP
3532009,Morungaba,RM de Campinas,35072,RRAS15,3528,SP
3532058,Motuca,Central do DRS III,35031,RRAS13,3530,SP
3532108,Murutinga do Sul,Lagos do DRS II,35022,RRAS12,3531,SP
3543204,Ribeirão do Sul,Ourinhos,35094,RRAS10,3533,SP
3533254,Novais,Catanduva,35151,RRAS12,3531,SP
3532157,Nantes,Alto Capivari,35113,RRAS11,3532,SP
3532207,Narandiba,Alta Sorocabana,35112,RRAS11,3532,SP
2920403,Manoel Vitorino,Jequié,29015,Sul,2910,BA
2920452,Mansidão,Barreiras,29002,Oeste,2912,BA
2920502,Maracás,Jequié,29015,Sul,2910,BA
2920601,Maragogipe,Cruz das Almas,29005,Leste,2915,BA
3532504,Neves Paulista,São José do Rio Preto,35155,RRAS12,3531,SP
3532702,Nipoã,José Bonifácio,35156,RRAS12,3531,SP
2924207,Pedro Alexandre,Paulo Afonso,29017,Norte,2913,BA
2924306,Piatã,Seabra,29023,Centro-Leste,2917,BA
2924405,Pilão Arcado,Juazeiro,29016,Norte,2913,BA
2924603,Pindobaçu,Senhor do Bonfim,29024,Norte,2913,BA
3534757,Ouroeste,Fernandópolis,35154,RRAS12,3531,SP
3532801,Nova Aliança,São José do Rio Preto,35155,RRAS12,3531,SP
2922102,Mundo Novo,Feira de Santana,29006,Centro-Leste,2917,BA
2922250,Muquém de São Francisco,Ibotirama,29008,Oeste,2912,BA
2922409,Mutuípe,Santo Antônio de Jesus,29022,Leste,2915,BA
3532827,Nova Campina,Itapeva,35162,RRAS8,3519,SP
3532843,Nova Canaã Paulista,Santa Fé do Sul,35152,RRAS12,3531,SP
4204350,Cordilheira Alta,Oeste,42002,Grande Oeste,4213,SC
3534104,Oriente,Marília,35093,RRAS10,3533,SP
2922607,Nilo Peçanha,Valença,29027,Sul,2910,BA
2922706,Nova Canaã,Itapetinga,29013,Sudoeste,2911,BA
3532900,Nova Europa,Centro Oeste do DRS III,35032,RRAS13,3530,SP
3533106,Nova Guataporanga,Alta Paulista,35111,RRAS11,3532,SP
3533205,Nova Independência,Lagos do DRS II,35022,RRAS12,3531,SP
3533304,Nova Luzitânia,Central do DRS II,35021,RRAS12,3531,SP
2923001,Nova Viçosa,Teixeira de Freitas,29026,Extremo Sul,2916,BA
3533403,Nova Odessa,RM de Campinas,35072,RRAS15,3528,SP
3533601,Nuporanga,Alta Anhanguera,35082,RRAS13,3530,SP
3533700,Ocauçu,Marília,35093,RRAS10,3533,SP
3533809,Óleo,Ourinhos,35094,RRAS10,3533,SP
2923209,Oliveira dos Brejinhos,Ibotirama,29008,Oeste,2912,BA
2923407,Palmas de Monte Alto,Guanambi,29007,Sudoeste,2911,BA
2923605,Paramirim,Brumado,29003,Sudoeste,2911,BA
2923704,Paratinga,Ibotirama,29008,Oeste,2912,BA
2923803,Paripiranga,Ribeira do Pombal,29019,Nordeste,2914,BA
2923902,Pau Brasil,Itabuna,29012,Sul,2910,BA
3534203,Orindiúva,São José do Rio Preto,35155,RRAS12,3531,SP
3534302,Orlândia,Alta Anhanguera,35082,RRAS13,3530,SP
3534401,Osasco,Rota dos Bandeirantes,35014,RRAS5,3522,SP
3534500,Oscar Bressane,Marília,35093,RRAS10,3533,SP
3534708,Ourinhos,Ourinhos,35094,RRAS10,3533,SP
3534807,Ouro Verde,Alta Paulista,35111,RRAS11,3532,SP
3535101,Palmares Paulista,Catanduva,35151,RRAS12,3531,SP
3535200,Palmeira d'Oeste,Jales,35153,RRAS12,3531,SP
3535408,Panorama,Alta Paulista,35111,RRAS11,3532,SP
3535705,Paraíso,Catanduva,35151,RRAS12,3531,SP
3535903,Paranapuã,Jales,35153,RRAS12,3531,SP
3536000,Parapuã,Tupã,35095,RRAS10,3533,SP
3536109,Pardinho,Polo Cuesta,35063,RRAS9,3518,SP
3536208,Pariquera-Açu,Vale do Ribeira,35121,RRAS7,3520,SP
3536257,Parisi,Votuporanga,35157,RRAS12,3531,SP
3536307,Patrocínio Paulista,Três Colinas,35081,RRAS13,3530,SP
2925303,Porto Seguro,Porto Seguro,29018,Extremo Sul,2916,BA
2925402,Potiraguá,Itapetinga,29013,Sudoeste,2911,BA
2925501,Prado,Teixeira de Freitas,29026,Extremo Sul,2916,BA
2925709,Presidente Jânio Quadros,Vitória da Conquista,29028,Sudoeste,2911,BA
2925758,Presidente Tancredo Neves,Santo Antônio de Jesus,29022,Leste,2915,BA
2925808,Queimadas,Serrinha,29025,Centro-Leste,2917,BA
2925907,Quijingue,Serrinha,29025,Centro-Leste,2917,BA
3536406,Paulicéia,Alta Paulista,35111,RRAS11,3532,SP
3536505,Paulínia,RM de Campinas,35072,RRAS15,3528,SP
3536570,Paulistânia,Bauru,35062,RRAS9,3518,SP
3536802,Pedra Bela,Bragança,35071,RRAS16,3527,SP
3536901,Pedranópolis,Fernandópolis,35154,RRAS12,3531,SP
3537107,Pedreira,RM de Campinas,35072,RRAS15,3528,SP
3537503,Pereiras,Polo Cuesta,35063,RRAS9,3518,SP
3538105,Pindorama,Catanduva,35151,RRAS12,3531,SP
2927804,Santa Cruz da Vitória,Itabuna,29012,Sul,2910,BA
2928000,Santaluz,Serrinha,29025,Centro-Leste,2917,BA
2928059,Santa Luzia,Ilhéus,29009,Sul,2910,BA
2928109,Santa Maria da Vitória,Santa Maria da Vitória,29021,Oeste,2912,BA
2928208,Santana,Santa Maria da Vitória,29021,Oeste,2912,BA
2928406,Santa Rita de Cássia,Barreiras,29002,Oeste,2912,BA
2928505,Santa Teresinha,Santo Antônio de Jesus,29022,Leste,2915,BA
2928604,Santo Amaro,Salvador,29020,Leste,2915,BA
3538204,Pinhalzinho,Bragança,35071,RRAS16,3527,SP
3538501,Piquete,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3539004,Pirangi,Catanduva,35151,RRAS12,3531,SP
3539103,Pirapora do Bom Jesus,Rota dos Bandeirantes,35014,RRAS5,3522,SP
3539707,Platina,Assis,35092,RRAS10,3533,SP
3539400,Piratininga,Bauru,35062,RRAS9,3518,SP
3539509,Pitangueiras,Horizonte Verde,35131,RRAS13,3530,SP
3544251,Rosana,Pontal do Paranapanema,35115,RRAS11,3532,SP
3539608,Planalto,José Bonifácio,35156,RRAS12,3531,SP
2929370,São José do Jacuípe,Jacobina,29014,Centro - Norte,2918,BA
3102308,Alvinópolis,Ponte Nova,31060,Leste do Sul,3110,MG
3102407,Alvorada de Minas,Serro,31095,Jequitinhonha,3104,MG
3539806,Poá,Alto do Tietê,35011,RRAS2,3525,SP
3540259,Pontalinda,Jales,35153,RRAS12,3531,SP
3540309,Pontes Gestal,Votuporanga,35157,RRAS12,3531,SP
3540408,Populina,Fernandópolis,35154,RRAS12,3531,SP
3540705,Porto Ferreira,Coração do DRS III,35034,RRAS13,3530,SP
2930204,Sento Sé,Juazeiro,29016,Norte,2913,BA
3540903,Pradópolis,Horizonte Verde,35131,RRAS13,3530,SP
3541000,Praia Grande,Baixada Santista,35041,RRAS7,3520,SP
3541059,Pratânia,Polo Cuesta,35063,RRAS9,3518,SP
3541653,Quadra,Itapetininga,35161,RRAS8,3519,SP
2931004,Tanhaçu,Brumado,29003,Sudoeste,2911,BA
2931202,Taperoá,Valença,29027,Sul,2910,BA
2931350,Teixeira de Freitas,Teixeira de Freitas,29026,Extremo Sul,2916,BA
3544608,Sabino,Lins,35065,RRAS9,3518,SP
3543105,Ribeirão Corrente,Três Colinas,35081,RRAS13,3530,SP
3548401,Santópolis do Aguapeí,Consórcios do DRS II,35023,RRAS12,3531,SP
3541802,Queiroz,Tupã,35095,RRAS10,3533,SP
3542107,Rafard,Piracicaba,35103,RRAS14,3529,SP
3542305,Redenção da Serra,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3542404,Regente Feijó,Alta Sorocabana,35112,RRAS11,3532,SP
3542503,Reginópolis,Bauru,35062,RRAS9,3518,SP
3542602,Registro,Vale do Ribeira,35121,RRAS7,3520,SP
2931608,Teolândia,Valença,29027,Sul,2910,BA
2931806,Tremedal,Vitória da Conquista,29028,Sudoeste,2911,BA
2932002,Uauá,Juazeiro,29016,Norte,2913,BA
2932101,Ubaíra,Santo Antônio de Jesus,29022,Leste,2915,BA
3542701,Restinga,Três Colinas,35081,RRAS13,3530,SP
3542800,Ribeira,Itapeva,35162,RRAS8,3519,SP
3542909,Ribeirão Bonito,Coração do DRS III,35034,RRAS13,3530,SP
3543006,Ribeirão Branco,Itapeva,35162,RRAS8,3519,SP
3548500,Santos,Baixada Santista,35041,RRAS7,3520,SP
3548609,São Bento do Sapucaí,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3548708,São Bernardo do Campo,Grande ABC,35015,RRAS1,3534,SP
3543238,Ribeirão dos Índios,Alta Sorocabana,35112,RRAS11,3532,SP
3543253,Ribeirão Grande,Itapetininga,35161,RRAS8,3519,SP
3543303,Ribeirão Pires,Grande ABC,35015,RRAS1,3534,SP
3543402,Ribeirão Preto,Aquífero Guarani,35132,RRAS13,3530,SP
3543501,Riversul,Itapeva,35162,RRAS8,3519,SP
3543600,Rifaina,Três Colinas,35081,RRAS13,3530,SP
3543709,Rincão,Central do DRS III,35031,RRAS13,3530,SP
3543808,Rinópolis,Tupã,35095,RRAS10,3533,SP
3543907,Rio Claro,Rio Claro,35104,RRAS14,3529,SP
2932457,Umburanas,Jacobina,29014,Centro - Norte,2918,BA
2932507,Una,Ilhéus,29009,Sul,2910,BA
2932606,Urandi,Guanambi,29007,Sudoeste,2911,BA
2932903,Valença,Valença,29027,Sul,2910,BA
3544707,Sagres,Adamantina,35091,RRAS10,3533,SP
3544004,Rio das Pedras,Piracicaba,35103,RRAS14,3529,SP
3544103,Rio Grande da Serra,Grande ABC,35015,RRAS1,3534,SP
3548807,São Caetano do Sul,Grande ABC,35015,RRAS1,3534,SP
3548906,São Carlos,Coração do DRS III,35034,RRAS13,3530,SP
3544301,Roseira,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3544509,Rubinéia,Santa Fé do Sul,35152,RRAS12,3531,SP
2933257,Vereda,Teixeira de Freitas,29026,Extremo Sul,2916,BA
2933307,Vitória da Conquista,Vitória da Conquista,29028,Sudoeste,2911,BA
3544806,Sales,Catanduva,35151,RRAS12,3531,SP
3544905,Sales Oliveira,Alta Anhanguera,35082,RRAS13,3530,SP
3545100,Salmourão,Adamantina,35091,RRAS10,3533,SP
2933455,Wanderley,Barreiras,29002,Oeste,2912,BA
2933505,Wenceslau Guimarães,Valença,29027,Sul,2910,BA
2933604,Xique-Xique,Irecê,29010,Centro - Norte,2918,BA
3100104,Abadia dos Dourados,Patrocínio / Monte Carmelo,31074,Triângulo do Norte,3113,MG
3100203,Abaeté,Sete Lagoas,31024,Centro,3103,MG
3100302,Abre Campo,Manhuaçu,31059,Leste do Sul,3110,MG
3100500,Açucena,Ipatinga,31037,Vale do Aço,3114,MG
3100609,Água Boa,Santa Maria do Suaçuí,31081,Leste,3106,MG
3100708,Água Comprida,Uberaba,31072,Triângulo do Sul,3112,MG
3100906,Águas Formosas,Águas Formosas,31062,Nordeste,3111,MG
3101003,Águas Vermelhas,Pedra azul,31068,Nordeste,3111,MG
3545159,Saltinho,Piracicaba,35103,RRAS14,3529,SP
3545209,Salto,Sorocaba,35163,RRAS8,3519,SP
3545407,Salto Grande,Ourinhos,35094,RRAS10,3533,SP
3545605,Santa Adélia,Catanduva,35151,RRAS12,3531,SP
3545704,Santa Albertina,Jales,35153,RRAS12,3531,SP
3545803,Santa Bárbara d'Oeste,RM de Campinas,35072,RRAS15,3528,SP
3546108,Santa Clara d'Oeste,Santa Fé do Sul,35152,RRAS12,3531,SP
3546207,Santa Cruz da Conceição,Araras,35101,RRAS14,3529,SP
3546256,Santa Cruz da Esperança,Vale das Cachoeiras,35133,RRAS13,3530,SP
3546306,Santa Cruz das Palmeiras,Mantiqueira,35142,RRAS15,3528,SP
3551207,Sarutaiá,Vale do Jurumirim,35061,RRAS9,3518,SP
3546504,Santa Ernestina,Norte do DRS III,35033,RRAS13,3530,SP
3546603,Santa Fé do Sul,Santa Fé do Sul,35152,RRAS12,3531,SP
3553203,Taiúva,Sul - Barretos,35052,RRAS13,3530,SP
3103702,Araponga,Viçosa,31061,Leste do Sul,3110,MG
3103900,Araújos,Divinópolis,31086,Oeste,3105,MG
3104007,Araxá,Araxá,31070,Triângulo do Sul,3112,MG
3104205,Arcos,Lagoa da Prata/Sto Ant do Monte,31087,Oeste,3105,MG
3546702,Santa Gertrudes,Rio Claro,35104,RRAS14,3529,SP
4105102,Centenário do Sul,17ª RS Londrina,41017,Norte,4105,PR
3546900,Santa Lúcia,Central do DRS III,35031,RRAS13,3530,SP
3547106,Santa Mercedes,Alta Paulista,35111,RRAS11,3532,SP
3547205,Santana da Ponte Pensa,Jales,35153,RRAS12,3531,SP
3547403,Santa Rita d'Oeste,Santa Fé do Sul,35152,RRAS12,3531,SP
3104452,Aricanduva,Turmalina/Minas Novas/Capelinha,31027,Jequitinhonha,3104,MG
3104502,Arinos,Unaí,31058,Noroeste,3109,MG
3104700,Ataléia,Teófilo Otoni / Malacacheta,31099,Nordeste,3111,MG
3104809,Augusto de Lima,Curvelo,31019,Centro,3103,MG
3104908,Baependi,São Lourenço,31008,Sul,3101,MG
3547601,Santa Rosa de Viterbo,Aquífero Guarani,35132,RRAS13,3530,SP
4104501,Capanema,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4104600,Capitão Leônidas Marques,10ª RS Cascavel,41010,Oeste,4108,PR
4104659,Carambeí,3ª RS Ponta Grossa,41003,Leste,4107,PR
4104709,Carlópolis,19ª RS Jacarezinho,41019,Norte,4105,PR
4104808,Cascavel,10ª RS Cascavel,41010,Oeste,4108,PR
3547650,Santa Salete,Jales,35153,RRAS12,3531,SP
3547809,Santo André,Grande ABC,35015,RRAS1,3534,SP
3547908,Santo Antônio da Alegria,Vale das Cachoeiras,35133,RRAS13,3530,SP
3548005,Santo Antônio de Posse,RM de Campinas,35072,RRAS15,3528,SP
3548054,Santo Antônio do Aracanguá,Central do DRS II,35021,RRAS12,3531,SP
3548104,Santo Antônio do Jardim,Mantiqueira,35142,RRAS15,3528,SP
3548203,Santo Antônio do Pinhal,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3549003,São Francisco,Jales,35153,RRAS12,3531,SP
3549201,São João das Duas Pontes,Fernandópolis,35154,RRAS12,3531,SP
3549250,São João de Iracema,Fernandópolis,35154,RRAS12,3531,SP
3549300,São João do Pau d'Alho,Alta Paulista,35111,RRAS11,3532,SP
3106804,Bias Fortes,Lima Duarte,31090,Sudeste,3107,MG
3107000,Biquinhas,Sete Lagoas,31024,Centro,3103,MG
3107109,Boa Esperança,Três Pontas,31011,Sul,3101,MG
3553658,Taquaral,Sul - Barretos,35052,RRAS13,3530,SP
3550803,São Sebastião da Grama,Rio Pardo,35143,RRAS15,3528,SP
3551108,Sarapuí,Itapetininga,35161,RRAS8,3519,SP
3549409,São Joaquim da Barra,Alta Anhanguera,35082,RRAS13,3530,SP
3549508,São José da Bela Vista,Três Colinas,35081,RRAS13,3530,SP
3549805,São José do Rio Preto,São José do Rio Preto,35155,RRAS12,3531,SP
3549953,São Lourenço da Serra,Mananciais,35013,RRAS4,3523,SP
3550001,São Luís do Paraitinga,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3550100,São Manuel,Polo Cuesta,35063,RRAS9,3518,SP
3550209,São Miguel Arcanjo,Itapetininga,35161,RRAS8,3519,SP
3108008,Bom Sucesso,São João Del Rei,31015,Centro Sul,3102,MG
3550308,São Paulo,São Paulo,35016,RRAS6,3521,SP
3550407,São Pedro,Piracicaba,35103,RRAS14,3529,SP
3550506,São Pedro do Turvo,Ourinhos,35094,RRAS10,3533,SP
3550605,São Roque,Sorocaba,35163,RRAS8,3519,SP
3550704,São Sebastião,Litoral Norte,35173,RRAS17,3526,SP
3554656,Torre de Pedra,Polo Cuesta,35063,RRAS9,3518,SP
3554706,Torrinha,Jaú,35064,RRAS9,3518,SP
3551306,Sebastianópolis do Sul,Votuporanga,35157,RRAS12,3531,SP
3109006,Brumadinho,Betim,31017,Centro,3103,MG
3109204,Buenópolis,Curvelo,31019,Centro,3103,MG
3109303,Buritis,Unaí,31058,Noroeste,3109,MG
3551405,Serra Azul,Aquífero Guarani,35132,RRAS13,3530,SP
3551504,Serrana,Aquífero Guarani,35132,RRAS13,3530,SP
3551603,Serra Negra,Circuito das Águas,35074,RRAS15,3528,SP
3552551,Suzanápolis,Lagos do DRS II,35022,RRAS12,3531,SP
3551900,Severínia,Norte - Barretos,35051,RRAS13,3530,SP
3552304,Sud Mennucci,Lagos do DRS II,35022,RRAS12,3531,SP
3552403,Sumaré,RM de Campinas,35072,RRAS15,3528,SP
3552502,Suzano,Alto do Tietê,35011,RRAS2,3525,SP
3110509,Camanducaia,Pouso Alegre,31007,Sul,3101,MG
3552809,Taboão da Serra,Mananciais,35013,RRAS4,3523,SP
3553005,Taguaí,Vale do Jurumirim,35061,RRAS9,3518,SP
3553104,Taiaçu,Sul - Barretos,35052,RRAS13,3530,SP
3553906,Tarabai,Alta Sorocabana,35112,RRAS11,3532,SP
3553955,Tarumã,Assis,35092,RRAS10,3533,SP
3554904,Três Fronteiras,Santa Fé do Sul,35152,RRAS12,3531,SP
3554201,Tejupá,Vale do Jurumirim,35061,RRAS9,3518,SP
3554409,Terra Roxa,Sul - Barretos,35052,RRAS13,3530,SP
3554607,Timburi,Ourinhos,35094,RRAS10,3533,SP
3554755,Trabiju,Central do DRS III,35031,RRAS13,3530,SP
3554805,Tremembé,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3113008,Caraí,Padre Paraíso,31067,Nordeste,3111,MG
3140308,Marliéria,Coronel Fabriciano/Timóteo,31035,Vale do Aço,3114,MG
3554953,Tuiuti,Bragança,35071,RRAS16,3527,SP
3555109,Tupi Paulista,Alta Paulista,35111,RRAS11,3532,SP
3555208,Turiúba,Consórcios do DRS II,35023,RRAS12,3531,SP
3555307,Turmalina,Fernandópolis,35154,RRAS12,3531,SP
3555356,Ubarana,José Bonifácio,35156,RRAS12,3531,SP
3555406,Ubatuba,Litoral Norte,35173,RRAS17,3526,SP
3555505,Ubirajara,Marília,35093,RRAS10,3533,SP
3557006,Votorantim,Sorocaba,35163,RRAS8,3519,SP
3555604,Uchoa,São José do Rio Preto,35155,RRAS12,3531,SP
3115102,Cássia,Cassia,31091,Sul,3101,MG
3115201,Conceição da Barra de Minas,São João Del Rei,31015,Centro Sul,3102,MG
3115300,Cataguases,Leopoldina / Cataguases,31044,Sudeste,3107,MG
3555703,União Paulista,José Bonifácio,35156,RRAS12,3531,SP
3555802,Urânia,Jales,35153,RRAS12,3531,SP
3555901,Uru,Lins,35065,RRAS9,3518,SP
3556909,Vista Alegre do Alto,Sul - Barretos,35052,RRAS13,3530,SP
3115458,Catuji,Padre Paraíso,31067,Nordeste,3111,MG
3115474,Catuti,Janaúba/Monte Azul,31052,Norte,3108,MG
3115607,Cedro do Abaeté,Sete Lagoas,31024,Centro,3103,MG
3115805,Centralina,Ituiutaba,31073,Triângulo do Norte,3113,MG
3556008,Urupês,Catanduva,35151,RRAS12,3531,SP
4112603,Jardim Olinda,14ª RS Paranavaí,41014,Noroeste,4106,PR
3556107,Valentim Gentil,Votuporanga,35157,RRAS12,3531,SP
3556206,Valinhos,RM de Campinas,35072,RRAS15,3528,SP
3556305,Valparaíso,Central do DRS II,35021,RRAS12,3531,SP
3556354,Vargem,Bragança,35071,RRAS16,3527,SP
3556404,Vargem Grande do Sul,Mantiqueira,35142,RRAS15,3528,SP
3116100,Chapada do Norte,Turmalina/Minas Novas/Capelinha,31027,Jequitinhonha,3104,MG
3556958,Vitória Brasil,Jales,35153,RRAS12,3531,SP
3556453,Vargem Grande Paulista,Mananciais,35013,RRAS4,3523,SP
3556503,Várzea Paulista,Jundiaí,35073,RRAS16,3527,SP
3556701,Vinhedo,RM de Campinas,35072,RRAS15,3528,SP
3556800,Viradouro,Sul - Barretos,35052,RRAS13,3530,SP
3117306,Conceição das Alagoas,Uberaba,31072,Triângulo do Sul,3112,MG
3117405,Conceição de Ipanema,Manhuaçu,31059,Leste do Sul,3110,MG
3117504,Conceição do Mato Dentro,Serro,31095,Jequitinhonha,3104,MG
3117603,Conceição do Pará,Pará de Minas,31032,Oeste,3105,MG
3557154,Zacarias,José Bonifácio,35156,RRAS12,3531,SP
4101150,Ângulo,15ª RS Maringá,41015,Noroeste,4106,PR
4101200,Antonina,1ª RS Paranaguá,41001,Leste,4107,PR
3131703,Itabira,Itabira,31021,Centro,3103,MG
3557204,Chavantes,Ourinhos,35094,RRAS10,3533,SP
3557303,Estiva Gerbi,Baixa Mogiana,35141,RRAS15,3528,SP
4100202,Adrianópolis,2ª RS Metropolitana,41002,Leste,4107,PR
4100301,Agudos do Sul,2ª RS Metropolitana,41002,Leste,4107,PR
4100400,Almirante Tamandaré,2ª RS Metropolitana,41002,Leste,4107,PR
4100459,Altamira do Paraná,11ª RS Campo Mourão,41011,Noroeste,4106,PR
3118106,Congonhas do Norte,Diamantina,31026,Jequitinhonha,3104,MG
3118205,Conquista,Uberaba,31072,Triângulo do Sul,3112,MG
3118304,Conselheiro Lafaiete,Conselheiro Lafaiete,31079,Centro Sul,3102,MG
3118403,Conselheiro Pena,Resplendor,31040,Leste,3106,MG
3118700,Coqueiral,Três Pontas,31011,Sul,3101,MG
3118809,Coração de Jesus,Coração de Jesus,31050,Norte,3108,MG
3118908,Cordisburgo,Sete Lagoas,31024,Centro,3103,MG
3119104,Corinto,Curvelo,31019,Centro,3103,MG
3119203,Coroaci,Governador Valadares,31036,Leste,3106,MG
3119302,Coromandel,Patrocínio / Monte Carmelo,31074,Triângulo do Norte,3113,MG
4100509,Altônia,12ª RS Umuarama,41012,Noroeste,4106,PR
4100608,Alto Paraná,14ª RS Paranavaí,41014,Noroeste,4106,PR
4100707,Alto Piquiri,12ª RS Umuarama,41012,Noroeste,4106,PR
4100905,Amaporã,14ª RS Paranavaí,41014,Noroeste,4106,PR
4101051,Anahy,10ª RS Cascavel,41010,Oeste,4108,PR
4101101,Andirá,18ª RS Cornélio Procópio,41018,Norte,4105,PR
4101507,Arapongas,16ª RS Apucarana,41016,Norte,4105,PR
4101655,Arapuã,22ª RS Ivaiporã,41022,Norte,4105,PR
